"seq_id","pqsNumber"
"LmjF.02.0170",30
"LmjF.02.SLRNA.0020",1
"LmjF.02.0250",3
"LmjF.02.SLRNA.0460",1
"LmjF.02.0360",10
"LmjF.02.SLRNA.0210",1
"LmjF.02.0280",11
"LmjF.02.0660",5
"LmjF.02.SLRNA.0100",1
"LmjF.02.0110",17
"LmjF.02.SLRNA.0540",1
"LmjF.02.0330",9
"LmjF.02.SLRNA.0280",1
"LmjF.02.0560",20
"LmjF.02.0530",25
"LmjF.02.SLRNA.0520",1
"LmjF.02.SLRNA.0550",1
"LmjF.02.SLRNA.0410",1
"LmjF.02.SLRNA.0250",1
"LmjF.02.SLRNA.0340",1
"LmjF.02.0710",11
"LmjF.02.SLRNA.0490",1
"LmjF.02.0340",8
"LmjF.02.SLRNA.0060",1
"LmjF.02.0460",22
"LmjF.02.0230",13
"LmjF.02.0290",16
"LmjF.02.0480",8
"LmjF.02.SLRNA.0110",1
"LmjF.02.0120",14
"LmjF.02.SLRNA.0600",3
"LmjF.02.0350",15
"LmjF.02.0310",27
"LmjF.02.0010",7
"LmjF.02.0220",18
"LmjF.02.SLRNA.0470",1
"LmjF.02.0690",3
"LmjF.02.0090",9
"LmjF.02.SLRNA.0050",1
"LmjF.02.SLRNA.0180",2
"LmjF.02.SLRNA.0590",1
"LmjF.02.0730",8
"LmjF.02.0100",15
"LmjF.02.SLRNA.0090",1
"LmjF.02.SLRNA.0260",1
"LmjF.02.SLRNA.0240",1
"LmjF.02.0150",6
"LmjF.02.SLRNA.0290",1
"LmjF.02.0130",7
"LmjF.02.SLRNA.0570",1
"LmjF.02.SLRNA.0450",1
"LmjF.02.0600",13
"LmjF.02.0420",24
"LmjF.02.0020",5
"LmjF.02.0540",10
"LmjF.02.SLRNA.0010",31
"LmjF.02.0430",18
"LmjF.02.SLRNA.0360",1
"LmjF.02.SLRNA.0040",1
"LmjF.02.SLRNA.0150",1
"LmjF.02.0550",11
"LmjF.02.0140",7
"LmjF.02.0620",8
"LmjF.02.SLRNA.0350",1
"LmjF.02.0030",5
"LmjF.02.SLRNA.0270",1
"LmjF.02.0050",20
"LmjF.02.0630",6
"LmjF.02.SLRNA.0080",1
"LmjF.02.0085",7
"LmjF.02.0070",7
"LmjF.02.SLRNA.0200",1
"LmjF.02.SLRNA.0300",1
"LmjF.02.SLRNA.0030",1
"LmjF.02.SLRNA.0380",1
"LmjF.02.0260",1
"LmjF.02.0640",5
"LmjF.02.0610",12
"LmjF.02.0200",17
"LmjF.02.SLRNA.0530",1
"LmjF.02.0400",3
"LmjF.02.0300",27
"LmjF.02.SLRNA.0390",1
"LmjF.02.SLRNA.0170",1
"LmjF.02.SLRNA.0420",1
"LmjF.02.0040",21
"LmjF.02.0570",46
"LmjF.02.0490",4
"LmjF.02.0320",12
"LmjF.02.SLRNA.0440",1
"LmjF.02.SLRNA.0330",1
"LmjF.02.0700",10
"LmjF.02.0370",10
"LmjF.02.0155",17
"LmjF.02.0520",27
"LmjF.02.SLRNA.0500",1
"LmjF.02.0580",8
"LmjF.03.0400",17
"LmjF.03.0030",0
"LmjF.03.0290",15
"LmjF.03.0680",48
"LmjF.03.0490",24
"LmjF.03.0380",34
"LmjF.03.0570",11
"LmjF.03.0810",15
"LmjF.03.0350",24
"LmjF.03.0920",8
"LmjF.03.0340",11
"LmjF.03.0370",25
"LmjF.03.0930",10
"LmjF.03.0830",11
"LmjF.03.0710",11
"LmjF.03.0020",1
"LmjF.03.0460",36
"LmjF.03.0470",24
"LmjF.03.0410",26
"LmjF.03.0250",4
"LmjF.03.0970",1
"LmjF.03.0950",5
"LmjF.03.0270",8
"LmjF.03.0210",9
"LmjF.03.0200",12
"LmjF.03.0610",11
"LmjF.03.0870",5
"LmjF.03.0670",44
"LmjF.03.0090",10
"LmjF.03.0690",13
"LmjF.03.0140",8
"LmjF.03.0260",9
"LmjF.03.0420",18
"LmjF.03.0770",11
"LmjF.03.0450",25
"LmjF.03.0170",4
"LmjF.03.0280",5
"LmjF.03.0100",12
"LmjF.03.0180",4
"LmjF.03.0620",10
"LmjF.03.0120",7
"LmjF.03.0530",17
"LmjF.03.0630",8
"LmjF.03.0010",4
"LmjF.03.0600",9
"LmjF.03.0800",12
"LmjF.03.0190",10
"LmjF.03.0750",8
"LmjF.03.0900",15
"LmjF.03.0360",36
"LmjF.03.0230",11
"LmjF.03.0880",8
"LmjF.03.0220",5
"LmjF.03.0440",6
"LmjF.03.0820",16
"LmjF.03.0550",11
"LmjF.03.0330",10
"LmjF.03.0540",13
"LmjF.03.0940",6
"LmjF.03.TRNALYS.01",12
"LmjF.03.0240",11
"LmjF.03.0560",12
"LmjF.03.0480",22
"LmjF.03.0110",10
"LmjF.03.0510",20
"LmjF.03.0150",8
"LmjF.03.0980",20
"LmjF.03.0660",9
"LmjF.03.0080",2
"LmjF.03.0430",7
"LmjF.03.0310",21
"LmjF.03.0890",14
"LmjF.03.0130",10
"LmjF.03.0520",8
"LmjF.03.0590",7
"LmjF.03.0320",7
"LmjF.03.0700",13
"LmjF.03.0390",27
"LmjF.03.0070",3
"LmjF.03.0760",11
"LmjF.03.0780",16
"LmjF.03.0840",9
"LmjF.03.0040",3
"LmjF.03.0160",8
"LmjF.03.0650",23
"LmjF.03.0060",6
"LmjF.03.0580",4
"LmjF.03.0910",7
"LmjF.03.0720",16
"LmjF.03.0640",19
"LmjF.03.0860",10
"LmjF.03.0960",0
"LmjF.03.0850",19
"LmjF.03.0790",10
"LmjF.03.0500",17
"LmjF.03.0740",7
"LmjF.03.0730",12
"LmjF.04.1120",13
"LmjF.04.0470",5
"LmjF.04.0700",13
"LmjF.04.1130",8
"LmjF.04.0380",61
"LmjF.04.1060",6
"LmjF.04.0400",22
"LmjF.04.0830",15
"LmjF.04.0150",14
"LmjF.04.0720",22
"LmjF.04.0010",21
"LmjF.04.1080",8
"LmjF.04.1000",15
"LmjF.04.0190",14
"LmjF.04.1200",10
"LmjF.04.1040",16
"LmjF.04.0310",19
"LmjF.04.0270",9
"LmjF.04.0420",20
"LmjF.04.0590",6
"LmjF.04.0850",8
"LmjF.04.0760",6
"LmjF.04.0440",32
"LmjF.04.0870",19
"LmjF.04.0130",13
"LmjF.04.0920",16
"LmjF.04.0510",17
"LmjF.04.0090",11
"LmjF.04.1090",16
"LmjF.04.0570",13
"LmjF.04.0625",5
"LmjF.04.0300",11
"LmjF.04.0960",6
"LmjF.04.0540",12
"LmjF.04.0530",19
"LmjF.04.0520",12
"LmjF.04.0280",17
"LmjF.04.0290",11
"LmjF.04.0630",9
"LmjF.04.0750",6
"LmjF.04.1210",8
"LmjF.04.0480",7
"LmjF.04.0560",24
"LmjF.04.0810",8
"LmjF.04.1030",8
"LmjF.04.1070",4
"LmjF.04.0250",18
"LmjF.04.1140",3
"LmjF.04.0620",11
"LmjF.04.0170",17
"LmjF.04.0080",6
"LmjF.04.1050",13
"LmjF.04.0900",27
"LmjF.04.0840",16
"LmjF.04.0050",5
"LmjF.04.0690",17
"LmjF.04.1230",10
"LmjF.04.0550",25
"LmjF.04.0127",9
"LmjF.04.0140",14
"LmjF.04.0990",6
"LmjF.04.0910",20
"LmjF.04.1100",8
"LmjF.04.0240",16
"LmjF.04.0210",31
"LmjF.04.0860",12
"LmjF.04.0100",13
"LmjF.04.0070",5
"LmjF.04.0040",5
"LmjF.04.0450",29
"LmjF.04.1110",9
"LmjF.04.0580",9
"LmjF.04.1220",1
"LmjF.04.0200",16
"LmjF.04.1190",7
"LmjF.04.0680",20
"LmjF.04.0770",5
"LmjF.04.0350",26
"LmjF.04.0020",2
"LmjF.04.0260",7
"LmjF.04.0430",26
"LmjF.04.0220",24
"LmjF.04.0790",11
"LmjF.04.0460",15
"LmjF.04.0880",17
"LmjF.04.0940",17
"LmjF.04.1160",7
"LmjF.04.0160",13
"LmjF.04.0950",11
"LmjF.04.1150",6
"LmjF.04.0030",0
"LmjF.04.1180",22
"LmjF.04.0123",9
"LmjF.04.0390",67
"LmjF.04.1020",4
"LmjF.04.0060",7
"LmjF.04.0975",8
"LmjF.04.0180",18
"LmjF.04.0740",8
"LmjF.04.0600",13
"LmjF.04.0730",13
"LmjF.04.0045",6
"LmjF.04.0120",9
"LmjF.04.0660",11
"LmjF.04.0980",7
"LmjF.04.0490",6
"LmjF.04.0930",20
"LmjF.04.1010",9
"LmjF.04.0370",9
"LmjF.04.0320",19
"LmjF.04.0800",10
"LmjF.04.0230",11
"LmjF.04.0710",15
"LmjF.04.0650",10
"LmjF.04.0340",15
"LmjF.04.0330",8
"LmjF.04.0035",0
"LmjF.04.0410",26
"LmjF.04.0890",17
"LmjF.04.1165",37
"LmjF.04.0110",12
"LmjF.04.0640",15
"LmjF.04.0500",10
"LmjF.04.0820",11
"LmjF.04.0780",9
"LmjF.04.0465",12
"LmjF.04.0970",11
"LmjF.04.0670",20
"LmjF.04.0610",9
"LmjF.04.1170",43
"LmjF.05.0080",4
"LmjF.05.0300",7
"LmjF.05.0520",14
"LmjF.05.0010",44
"LmjF.05.0990",12
"LmjF.05.1130",18
"LmjF.05.0680",9
"LmjF.05.0500",20
"LmjF.05.0050",5
"LmjF.05.0970",56
"LmjF.05.0200",7
"LmjF.05.1230",12
"LmjF.05.1200",0
"LmjF.05.snoRNA0072",1
"LmjF.05.1220",10
"LmjF.05.0660",14
"LmjF.05.snoRNA0086",0
"LmjF.05.0650",14
"LmjF.05.snoRNA0090",0
"LmjF.05.snoRNA0065",1
"LmjF.05.0690",24
"LmjF.05.1190",6
"LmjF.05.0090",8
"LmjF.05.0830",17
"LmjF.05.snoRNA0084",0
"LmjF.05.0930",17
"LmjF.05.1080",18
"LmjF.05.0450",11
"LmjF.05.0900",14
"LmjF.05.0600",5
"LmjF.05.1040",0
"LmjF.05.0590",22
"LmjF.05.0860",11
"LmjF.05.0740",11
"LmjF.05.1120",19
"LmjF.05.snoRNA0070",0
"LmjF.05.snoRNA0066",1
"LmjF.05.snoRNA0092",0
"LmjF.05.0630",11
"LmjF.05.0790",13
"LmjF.05.1210",3
"LmjF.05.snoRNA0093",0
"LmjF.05.0120",10
"LmjF.05.snoRNA0063",1
"LmjF.05.1215",15
"LmjF.05.0940",25
"LmjF.05.snoRNA0068",0
"LmjF.05.0360",8
"LmjF.05.0980",11
"LmjF.05.snoRNA0071",1
"LmjF.05.0410",11
"LmjF.05.0310",6
"LmjF.05.0130",13
"LmjF.05.0670",13
"LmjF.05.snoRNA0082",1
"LmjF.05.snoRNA0076",1
"LmjF.05.0580",20
"LmjF.05.0160",5
"LmjF.05.0110",19
"LmjF.05.snoRNA0089",12
"LmjF.05.snoRNA0080",1
"LmjF.05.0820",15
"LmjF.05.0330",7
"LmjF.05.0950",23
"LmjF.05.1030",0
"LmjF.05.5SrRNA.01",46
"LmjF.05.0570",15
"LmjF.05.0700",36
"LmjF.05.snoRNA0074",1
"LmjF.05.0510",21
"LmjF.05.snoRNA0078",1
"LmjF.05.0470",15
"LmjF.05.0800",6
"LmjF.05.0270",9
"LmjF.05.0750",10
"LmjF.05.0890",14
"LmjF.05.0250",11
"LmjF.05.1140",9
"LmjF.05.0060",9
"LmjF.05.TRNAARG.01",0
"LmjF.05.0280",9
"LmjF.05.0320",3
"LmjF.05.0480",22
"LmjF.05.0530",7
"LmjF.05.0240",15
"LmjF.05.snoRNA0073",1
"LmjF.05.snoRNA0087",0
"LmjF.05.0430",9
"LmjF.05.1020",2
"LmjF.05.0760",14
"LmjF.05.0640",11
"LmjF.05.0150",11
"LmjF.05.0210",8
"LmjF.05.1070",10
"LmjF.05.snoRNA0085",0
"LmjF.05.1060",3
"LmjF.05.0540",10
"LmjF.05.0960",14
"LmjF.05.1180",7
"LmjF.05.1225",9
"LmjF.05.1160",16
"LmjF.05.0290",9
"LmjF.05.0285",13
"LmjF.05.1050",0
"LmjF.05.0390",37
"LmjF.05.snoRNA0067",0
"LmjF.05.0490",25
"LmjF.05.snoRNA0091",0
"LmjF.05.snoRNA0064",1
"LmjF.05.1000",14
"LmjF.05.0020",0
"LmjF.05.snoRNA0083",1
"LmjF.05.0030",1
"LmjF.05.0840",14
"LmjF.05.0620",9
"LmjF.05.0440",15
"LmjF.05.0810",9
"LmjF.05.0220",18
"LmjF.05.0720",26
"LmjF.05.1100",24
"LmjF.05.snoRNA0069",0
"LmjF.05.0380",36
"LmjF.05.snoRNA0077",1
"LmjF.05.1090",12
"LmjF.05.1170",12
"LmjF.05.0350",8
"LmjF.05.0550",15
"LmjF.05.0910",12
"LmjF.05.0040",4
"LmjF.05.SRP.RNA.01",6
"LmjF.05.0260",9
"LmjF.05.0400",19
"LmjF.05.snoRNA0081",1
"LmjF.05.0140",14
"LmjF.05.0770",15
"LmjF.05.0230",17
"LmjF.05.0180",10
"LmjF.05.0850",14
"LmjF.05.0070",6
"LmjF.05.0920",18
"LmjF.05.snoRNA0075",1
"LmjF.05.0880",10
"LmjF.05.snoRNA0079",1
"LmjF.05.0460",6
"LmjF.05.0420",8
"LmjF.05.0560",20
"LmjF.05.0730",23
"LmjF.05.0710",23
"LmjF.05.0780",11
"LmjF.05.0610",6
"LmjF.05.0370",16
"LmjF.05.0100",21
"LmjF.05.snoRNA0088",0
"LmjF.05.0870",14
"LmjF.05.1110",27
"LmjF.05.1010",6
"LmjF.05.0340",8
"LmjF.05.0170",7
"LmjF.05.0190",8
"LmjF.06.0490",10
"LmjF.06.0330",13
"LmjF.06.1120",13
"LmjF.06.0650",12
"LmjF.06.1280",3
"LmjF.06.0120",8
"LmjF.06.0090",19
"LmjF.06.0540",5
"LmjF.06.1270",1
"LmjF.06.0060",19
"LmjF.06.0960",11
"LmjF.06.1090",9
"LmjF.06.0380",0
"LmjF.06.0930",14
"LmjF.06.1240",13
"LmjF.06.0450",18
"LmjF.06.0210",14
"LmjF.06.0440",9
"LmjF.06.0870",17
"LmjF.06.1260",10
"LmjF.06.0020",16
"LmjF.06.0995",4
"LmjF.06.0780",37
"LmjF.06.1050",13
"LmjF.06.0690",11
"LmjF.06.1060",15
"LmjF.06.0560",5
"LmjF.06.1000",4
"LmjF.06.1070",11
"LmjF.06.0670",15
"LmjF.06.0950",10
"LmjF.06.0600",6
"LmjF.06.0360",26
"LmjF.06.0680",11
"LmjF.06.1100",9
"LmjF.06.0640",17
"LmjF.06.0390",2
"LmjF.06.0700",18
"LmjF.06.0250",10
"LmjF.06.0170",5
"LmjF.06.0270",5
"LmjF.06.0900",15
"LmjF.06.0520",17
"LmjF.06.0820",6
"LmjF.06.0412",5
"LmjF.06.0340",4
"LmjF.06.1020",6
"LmjF.06.0160",6
"LmjF.06.0920",9
"LmjF.06.0910",6
"LmjF.06.0720",13
"LmjF.06.0370",26
"LmjF.06.0230",12
"LmjF.06.0800",20
"LmjF.06.0990",11
"LmjF.06.0685",12
"LmjF.06.1080",9
"LmjF.06.0220",10
"LmjF.06.1040",8
"LmjF.06.1290",4
"LmjF.06.0730",9
"LmjF.06.1210",8
"LmjF.06.0140",9
"LmjF.06.1230",9
"LmjF.06.0570",1
"LmjF.06.1160",5
"LmjF.06.0630",16
"LmjF.06.0830",12
"LmjF.06.0940",11
"LmjF.06.0480",7
"LmjF.06.0710",20
"LmjF.06.1200",7
"LmjF.06.0240",14
"LmjF.06.0530",7
"LmjF.06.0510",14
"LmjF.06.1110",20
"LmjF.06.1170",5
"LmjF.06.1140",4
"LmjF.06.0460",14
"LmjF.06.0550",8
"LmjF.06.0770",38
"LmjF.06.0300",16
"LmjF.06.0860",11
"LmjF.06.0880",12
"LmjF.06.0350",4
"LmjF.06.0840",8
"LmjF.06.0190",13
"LmjF.06.0415",7
"LmjF.06.0610",7
"LmjF.06.1180",5
"LmjF.06.1190",8
"LmjF.06.0470",10
"LmjF.06.0110",11
"LmjF.06.0290",11
"LmjF.06.0080",27
"LmjF.06.0400",4
"LmjF.06.0150",4
"LmjF.06.0040",11
"LmjF.06.0130",9
"LmjF.06.0620",12
"LmjF.06.0010",9
"LmjF.06.0030",11
"LmjF.06.0430",5
"LmjF.06.0180",7
"LmjF.06.1300",9
"LmjF.06.1220",12
"LmjF.06.0890",9
"LmjF.06.0100",6
"LmjF.06.0420",5
"LmjF.06.0310",12
"LmjF.06.1250",12
"LmjF.06.1150",4
"LmjF.06.0740",9
"LmjF.06.1030",7
"LmjF.06.0750",7
"LmjF.06.0980",12
"LmjF.06.1130",1
"LmjF.06.0850",10
"LmjF.06.0050",28
"LmjF.06.0970",10
"LmjF.06.0410",7
"LmjF.06.0320",13
"LmjF.06.0790",18
"LmjF.06.0500",10
"LmjF.06.1245",10
"LmjF.06.0810",16
"LmjF.06.0260",12
"LmjF.06.0580",3
"LmjF.06.1010",6
"LmjF.06.0590",8
"LmjF.06.0070",13
"LmjF.06.0660",16
"LmjF.06.0280",11
"LmjF.06.0200",16
"LmjF.06.0760",18
"LmjF.07.0260",14
"LmjF.07.0830",34
"LmjF.07.0360",17
"LmjF.07.1100",4
"LmjF.07.1040",5
"LmjF.07.0690",17
"LmjF.07.0700",11
"LmjF.07.0920",14
"LmjF.07.0510",3
"LmjF.07.0010",7
"LmjF.07.0480",13
"LmjF.07.0790",6
"LmjF.07.0310",13
"LmjF.07.0280",25
"LmjF.07.0820",26
"LmjF.07.0170",24
"LmjF.07.0950",24
"LmjF.07.1150",10
"LmjF.07.0900",18
"LmjF.07.0370",23
"LmjF.07.0350",9
"LmjF.07.0670",5
"LmjF.07.1080",14
"LmjF.07.0720",11
"LmjF.07.0335",10
"LmjF.07.1000",12
"LmjF.07.0760",16
"LmjF.07.0290",13
"LmjF.07.0120",11
"LmjF.07.0300",11
"LmjF.07.0550",27
"LmjF.07.0890",29
"LmjF.07.0040",0
"LmjF.07.0130",7
"LmjF.07.1050",8
"LmjF.07.1035",7
"LmjF.07.0580",8
"LmjF.07.0745",13
"LmjF.07.0520",9
"LmjF.07.0780",14
"LmjF.07.1020",6
"LmjF.07.0200",12
"LmjF.07.0660",33
"LmjF.07.0610",7
"LmjF.07.0940",22
"LmjF.07.1120",13
"LmjF.07.0400",26
"LmjF.07.0615",7
"LmjF.07.0730",11
"LmjF.07.0220",6
"LmjF.07.0060",10
"LmjF.07.0970",16
"LmjF.07.0560",12
"LmjF.07.0743",11
"LmjF.07.0620",14
"LmjF.07.0805",1
"LmjF.07.1105",7
"LmjF.07.0475",32
"LmjF.07.0600",8
"LmjF.07.0250",17
"LmjF.07.0850",55
"LmjF.07.0430",6
"LmjF.07.0020",4
"LmjF.07.0910",16
"LmjF.07.0650",34
"LmjF.07.0030",3
"LmjF.07.0530",15
"LmjF.07.1110",12
"LmjF.07.0080",12
"LmjF.07.0590",8
"LmjF.07.0420",7
"LmjF.07.0460",2
"LmjF.07.0470",32
"LmjF.07.0500",13
"LmjF.07.0630",11
"LmjF.07.0330",12
"LmjF.07.0150",20
"LmjF.07.1140",10
"LmjF.07.0240",10
"LmjF.07.1160",8
"LmjF.07.0802",4
"LmjF.07.0090",13
"LmjF.07.0870",23
"LmjF.07.0740",19
"LmjF.07.0570",12
"LmjF.07.0390",12
"LmjF.07.1060",4
"LmjF.07.0025",3
"LmjF.07.0270",10
"LmjF.07.0230",7
"LmjF.07.0070",7
"LmjF.07.0800",16
"LmjF.07.0340",24
"LmjF.07.0810",13
"LmjF.07.1130",10
"LmjF.07.1170",16
"LmjF.07.0750",8
"LmjF.07.0110",10
"LmjF.07.0050",6
"LmjF.07.0715",18
"LmjF.07.1090",10
"LmjF.07.0320",9
"LmjF.07.0990",9
"LmjF.07.0640",9
"LmjF.07.1010",11
"LmjF.07.0490",21
"LmjF.07.1070",10
"LmjF.07.0440",5
"LmjF.07.0840",31
"LmjF.07.0680",8
"LmjF.07.0210",8
"LmjF.07.0960",21
"LmjF.07.0710",12
"LmjF.07.0100",13
"LmjF.07.0140",8
"LmjF.07.0180",11
"LmjF.07.TRNAARG.01",14
"LmjF.07.0770",23
"LmjF.07.0930",12
"LmjF.07.1055",8
"LmjF.07.0410",24
"LmjF.07.0450",0
"LmjF.07.0160",39
"LmjF.07.0190",9
"LmjF.07.0860",52
"LmjF.07.0880",37
"LmjF.07.0980",11
"LmjF.07.1030",6
"LmjF.07.0380",22
"LmjF.07.0540",28
"LmjF.08.0270",9
"LmjF.08.0970",30
"LmjF.08.0440",14
"LmjF.08.0090",9
"LmjF.08.0360",15
"LmjF.08.0010",24
"LmjF.08.0110",13
"LmjF.08.0150",10
"LmjF.08.1218",14
"LmjF.08.0805",18
"LmjF.08.0730",48
"LmjF.08.0910",14
"LmjF.08.1101",41
"LmjF.08.1215",11
"LmjF.08.0135",16
"LmjF.08.0420",20
"LmjF.08.0330",3
"LmjF.08.0120",12
"LmjF.08.1020",13
"LmjF.08.1225",26
"LmjF.08.0510",10
"LmjF.08.0640",20
"LmjF.08.1110",3
"LmjF.08.0080",5
"LmjF.08.1030",14
"LmjF.08.0770",46
"LmjF.08.0560",8
"LmjF.08.0300",11
"LmjF.08.0320",6
"LmjF.08.0570",13
"LmjF.08.0830",36
"LmjF.08.0670",52
"LmjF.08.0170",37
"LmjF.08.1280",23
"LmjF.08.1070",13
"LmjF.08.1080",10
"LmjF.08.1050",13
"LmjF.08.0350",15
"LmjF.08.1270",21
"LmjF.08.0410",13
"LmjF.08.0340",11
"LmjF.08.0550",11
"LmjF.08.0400",10
"LmjF.08.0500",9
"LmjF.08.1100",5
"LmjF.08.1090",38
"LmjF.08.0680",46
"LmjF.08.0530",9
"LmjF.08.0160",19
"LmjF.08.0890",10
"LmjF.08.0490",10
"LmjF.08.1230",23
"LmjF.08.0860",34
"LmjF.08.0100",9
"LmjF.08.0710",46
"LmjF.08.0060",2
"LmjF.08.1150",7
"LmjF.08.0520",17
"LmjF.08.0140",12
"LmjF.08.0700",47
"LmjF.08.0370",11
"LmjF.08.0790",9
"LmjF.08.0800",17
"LmjF.08.0580",14
"LmjF.08.0540",8
"LmjF.08.0690",46
"LmjF.08.0870",25
"LmjF.08.0240",9
"LmjF.08.0960",13
"LmjF.08.1010",17
"LmjF.08.0820",36
"LmjF.08.1000",14
"LmjF.08.0480",13
"LmjF.08.0880",11
"LmjF.08.0620",42
"LmjF.08.0470",20
"LmjF.08.0590",25
"LmjF.08.1228",25
"LmjF.08.1140",11
"LmjF.08.1210",14
"LmjF.08.0130",15
"LmjF.08.1200",13
"LmjF.08.0780",28
"LmjF.08.0900",12
"LmjF.08.1240",24
"LmjF.08.0250",7
"LmjF.08.1060",14
"LmjF.08.0930",13
"LmjF.08.0020",0
"LmjF.08.0990",7
"LmjF.08.1130",11
"LmjF.08.0380",11
"LmjF.08.0030",3
"LmjF.08.0660",40
"LmjF.08.0260",7
"LmjF.08.0210",7
"LmjF.08.0190",5
"LmjF.08.1190",7
"LmjF.08.0650",25
"LmjF.08.0390",11
"LmjF.08.0950",6
"LmjF.08.0740",47
"LmjF.08.0980",28
"LmjF.08.0050",1
"LmjF.08.0230",6
"LmjF.08.0630",21
"LmjF.08.0040",4
"LmjF.08.0760",47
"LmjF.08.0750",46
"LmjF.08.1180",9
"LmjF.08.0810",24
"LmjF.08.0200",11
"LmjF.08.0310",8
"LmjF.08.0600",44
"LmjF.08.0430",14
"LmjF.08.0920",19
"LmjF.08.0280",7
"LmjF.08.0795",9
"LmjF.08.1260",10
"LmjF.08.0940",5
"LmjF.08.0720",46
"LmjF.08.1120",7
"LmjF.08.0180",25
"LmjF.08.0450",8
"LmjF.08.1160",7
"LmjF.08.0850",34
"LmjF.08.1040",13
"LmjF.08.1222",12
"LmjF.08.1250",15
"LmjF.08.1170",12
"LmjF.08.0290",9
"LmjF.08.0840",36
"LmjF.08.0070",4
"LmjF.08.0220",3
"LmjF.08.0460",15
"LmjF.08.1265",8
"LmjF.09.0810",6
"LmjF.09.0158",10
"LmjF.09.0560",11
"LmjF.09.1530",0
"LmjF.09.5SrRNA.02",1
"LmjF.09.0160",10
"LmjF.09.0800",8
"LmjF.09.1490",0
"LmjF.09.0940",6
"LmjF.09.0830",6
"LmjF.09.1140",6
"LmjF.09.0510",5
"LmjF.09.0005",0
"LmjF.09.0270",17
"LmjF.09.0400",21
"LmjF.09.0330",17
"LmjF.09.TRNAARG.01",0
"LmjF.09.TRNAHIS.02",3
"LmjF.09.0470",16
"LmjF.09.0720",13
"LmjF.09.1450",2
"LmjF.09.0156",10
"LmjF.09.1315",14
