"seq_id","pqsNumber"
"LINF_040008300",17
"LINF_040009400",27
"LINF_040013300",14
"LINF_040008200",20
"LINF_040010300",25
"LINF_040007600",19
"LINF_040007800",8
"LINF_040015600",14
"LINF_040005500",6
"LINF_040014300",16
"LINF_040013700",27
"LINF_040007400",20
"LINF_040006000",12
"LINF_040013600",17
"LINF_040006500",7
"LINF_040016000",14
"LINF_040006400",7
"LINF_040009700",4
"LINF_040006700",16
"LINF_040005400",5
"LINF_040017600",2
"LINF_040017200",9
"LINF_040012600",5
"LINF_040015400",9
"LINF_040014700",10
"LINF_040016800",28
"LINF_040011600",10
"LINF_040011400",6
"LINF_040013800",13
"LINF_040012000",13
"LINF_050005600",6
"LINF_050012900",15
"LINF_050014900",9
"LINF_050014000",11
"LINF_050007000",6
"LINF_050018500",1
"LINF_050017600",8
"LINF_050019600",2
"LINF_050008000",9
"LINF_050005900",14
"LINF_050016000",6
"LINF_050009400",14
"LINF_050017800",2
"LINF_050006400",14
"LINF_050015700",0
"LINF_050010900",17
"LINF_050012500",10
"LINF_050016700",7
"LINF_050011000",18
"LINF_050011600",17
"LINF_050011900",9
"LINF_050017000",8
"LINF_050007700",11
"LINF_050012200",35
"LINF_050005800",8
"LINF_050016100",14
"LINF_050010100",16
"LINF_050005700",4
"LINF_050007500",9
"LINF_050017700",1
"LINF_050010600",13
"LINF_050016200",11
"LINF_050008900",30
"LINF_050016500",17
"LINF_050010000",20
"LINF_050013600",19
"LINF_050008800",34
"LINF_050011200",5
"LINF_050017500",12
"LINF_050006500",4
"LINF_050017100",10
"LINF_050015300",14
"LINF_050012000",18
"LINF_050007300",9
"LINF_050012800",17
"LINF_050009000",13
"LINF_050013300",7
"LINF_050017300",1
"LINF_050007400",7
"LINF_050016600",17
"LINF_050015000",37
"LINF_050008100",11
"LINF_050019500",1
"LINF_050011300",4
"LINF_050005500",10
"LINF_050016400",26
"LINF_050018600",1
"LINF_050006700",13
"LINF_050012700",11
"LINF_050015200",12
"LINF_050006100",9
"LINF_050018700",2
"LINF_050013000",15
"LINF_050013800",12
"LINF_050014600",22
"LINF_050015850",2
"LINF_050011800",19
"LINF_050008400",10
"LINF_050017400",5
"LINF_050015400",16
"LINF_050018100",2
"LINF_050019200",1
"LINF_050005300",3
"LINF_050016300",24
"LINF_050007200",16
"LINF_050007800",17
"LINF_050008500",12
"LINF_050015500",8
"LINF_050013400",12
"LINF_050012300",27
"LINF_050006200",17
"LINF_050010500",8
"LINF_050009800",22
"LINF_050019300",2
"LINF_050018200",1
"LINF_050010300",10
"LINF_050009900",28
"LINF_050006000",10
"LINF_050019700",1
"LINF_050010700",17
"LINF_050013500",18
"LINF_050009700",9
"LINF_050013100",15
"LINF_050013900",15
"LINF_050008600",12
"LINF_050007900",10
"LINF_050015800",1
"LINF_050006900",5
"LINF_050008300",7
"LINF_050009600",3
"LINF_050011700",18
"LINF_050007600",9
"LINF_050005000",11
"LINF_050006600",11
"LINF_050008700",18
"LINF_050007100",18
"LINF_050006300",21
"LINF_050014800",20
"LINF_050009500",9
"LINF_050018000",1
"LINF_050010400",8
"LINF_050011400",7
"LINF_050011100",4
"LINF_050009300",15
"LINF_050016900",15
"LINF_050015900",3
"LINF_050018900",1
"LINF_050019000",2
"LINF_050013700",15
"LINF_050012600",8
"LINF_050009200",11
"LINF_050017200",11
"LINF_050018400",2
"LINF_050009100",9
"LINF_050019100",1
"LINF_050019400",1
"LINF_050014100",13
"LINF_050014400",16
"LINF_050015100",50
"LINF_050019800",2
"LINF_050010200",18
"LINF_050005400",4
"LINF_050017900",1
"LINF_050005100",0
"LINF_050012400",16
"LINF_050006800",8
"LINF_050011500",12
"LINF_050013200",5
"LINF_050010800",13
"LINF_050018300",1
"LINF_050005200",1
"LINF_050019900",9
"LINF_050014700",22
"LINF_050018800",1
"LINF_050016800",17
"LINF_050014500",18
"LINF_050014300",11
"LINF_050014200",11
"LINF_050015600",4
"LINF_060016500",13
"LINF_060012800",23
"LINF_060006900",6
"LINF_060017000",17
"LINF_060016600",14
"LINF_060018200",14
"LINF_060018400",11
"LINF_060008500",10
"LINF_060008900",25
"LINF_060012900",17
"LINF_060005600",8
"LINF_060011700",11
"LINF_060012300",15
"LINF_060006800",4
"LINF_060005300",19
"LINF_060011900",12
"LINF_060005900",14
"LINF_060011100",11
"LINF_060009300",4
"LINF_060012000",16
"LINF_060005000",14
"LINF_060010600",9
"LINF_060006200",11
"LINF_060008800",2
"LINF_060010800",16
"LINF_060013800",17
"LINF_060008000",3
"LINF_060018700",9
"LINF_060017900",6
"LINF_060008400",13
"LINF_060007100",10
"LINF_060015000",10
"LINF_060011600",8
"LINF_060007500",7
"LINF_060015100",10
"LINF_060011000",6
"LINF_060014400",11
"LINF_060009400",3
"LINF_060013300",17
"LINF_060009800",3
"LINF_060008600",12
"LINF_060005400",32
"LINF_060011500",7
"LINF_060008300",15
"LINF_060006300",7
"LINF_060010900",7
"LINF_060009900",11
"LINF_060008700",2
"LINF_060013500",36
"LINF_060006000",7
"LINF_060011800",16
"LINF_060010500",6
"LINF_060015400",7
"LINF_060015300",9
"LINF_060019100",5
"LINF_060014700",16
"LINF_060007200",4
"LINF_060011200",6
"LINF_060016200",5
"LINF_060014500",12
"LINF_060006600",5
"LINF_060006500",8
"LINF_060007600",11
"LINF_060017600",6
"LINF_060005200",7
"LINF_060008200",10
"LINF_060009100",0
"LINF_060018500",10
"LINF_060019200",6
"LINF_060014300",5
"LINF_060012600",10
"LINF_060017100",2
"LINF_060007000",13
"LINF_060005500",17
"LINF_060016700",13
"LINF_060006700",7
"LINF_060014900",7
"LINF_060013600",15
"LINF_060018300",7
"LINF_060018800",6
"LINF_060007900",9
"LINF_060013200",8
"LINF_060012700",20
"LINF_060015600",14
"LINF_060012500",8
"LINF_060013700",22
"LINF_060017500",4
"LINF_060017200",4
"LINF_060010200",8
"LINF_060019000",5
"LINF_060009200",1
"LINF_060009500",2
"LINF_060007700",13
"LINF_060018600",4
"LINF_060014200",11
"LINF_060018000",8
"LINF_060017400",3
"LINF_060017700",4
"LINF_060014600",12
"LINF_060016800",10
"LINF_060012100",17
"LINF_060009700",3
"LINF_060010400",6
"LINF_060015200",13
"LINF_060013000",11
"LINF_060011400",2
"LINF_060016000",8
"LINF_060007800",12
"LINF_060011300",1
"LINF_060009600",4
"LINF_060014000",15
"LINF_060012400",12
"LINF_060008100",11
"LINF_060014100",9
"LINF_060006400",8
"LINF_060014800",4
"LINF_060010000",15
"LINF_060016400",15
"LINF_060012200",16
"LINF_060005100",9
"LINF_060018900",2
"LINF_060015800",4
"LINF_060015900",5
"LINF_060007400",5
"LINF_060010700",11
"LINF_060006100",9
"LINF_060016100",9
"LINF_060017300",4
"LINF_060015500",10
"LINF_060016900",25
"LINF_060017800",1
"LINF_060018100",11
"LINF_060016300",11
"LINF_060013400",39
"LINF_060013100",10
"LINF_060005800",17
"LINF_060015700",7
"LINF_060013900",7
"LINF_060009000",25
"LINF_060007300",3
"LINF_060010100",11
"LINF_070015500",12
"LINF_070006000",9
"LINF_070015800",23
"LINF_070009400",20
"LINF_070017000",10
"LINF_070008000",20
"LINF_070008600",26
"LINF_070005400",0
"LINF_070005200",3
"LINF_070013600",21
"LINF_070012400",8
"LINF_070011400",10
"LINF_070014100",3
"LINF_070005900",9
"LINF_070012500",19
"LINF_070011700",7
"LINF_070012900",6
"LINF_070018400",7
"LINF_070017500",7
"LINF_070015700",23
"LINF_070006300",6
"LINF_070006800",13
"LINF_070014800",48
"LINF_070009700",7
"LINF_070012150",20
"LINF_070014600",26
"LINF_070011500",10
"LINF_070005100",0
"LINF_070014400",31
"LINF_070017600",4
"LINF_070011200",11
"LINF_070014000",18
"LINF_070013700",9
"LINF_070016800",3
"LINF_070017900",10
"LINF_070011800",10
"LINF_070017200",6
"LINF_070016000",10
"LINF_070018100",7
"LINF_070009200",23
"LINF_070007000",8
"LINF_070011000",23
"LINF_070009100",21
"LINF_070017700",1
"LINF_070009600",9
"LINF_070010200",30
"LINF_070016900",5
"LINF_070009000",18
"LINF_070008800",21
"LINF_070013500",17
"LINF_070012600",10
"LINF_070010400",23
"LINF_070008400",10
"LINF_070013100",22
"LINF_070008900",10
"LINF_070007500",5
"LINF_070007900",5
"LINF_070010000",1
"LINF_070006400",7
"LINF_070010800",13
"LINF_070005600",7
"LINF_070017800",4
"LINF_070010500",17
"LINF_070006900",5
"LINF_070014500",30
"LINF_070006700",22
"LINF_070011600",7
"LINF_070010600",4
"LINF_070018300",8
"LINF_070016100",7
"LINF_070012100",19
"LINF_070011300",9
"LINF_070010700",5
"LINF_070015400",7
"LINF_070008100",12
"LINF_070010300",17
"LINF_070014200",1
"LINF_070013200",17
"LINF_070009500",21
"LINF_070012300",2
"LINF_070016300",11
"LINF_070009800",4
"LINF_070017300",7
"LINF_070005300",3
"LINF_070006600",10
"LINF_070007600",6
"LINF_070016600",5
"LINF_070011900",8
"LINF_070006200",10
"LINF_070005000",26
"LINF_070005500",5
"LINF_070005700",4
"LINF_070014900",25
"LINF_070015000",47
"LINF_070005800",7
"LINF_070016500",6
"LINF_070015900",16
"LINF_070007200",9
"LINF_070006500",3
"LINF_070018000",10
"LINF_070015200",19
"LINF_070016700",4
"LINF_070012200",5
"LINF_070007800",9
"LINF_070007700",12
"LINF_070009900",1
"LINF_070015600",11
"LINF_070008500",13
"LINF_070008300",10
"LINF_070012800",14
"LINF_070007400",6
"LINF_070013900",20
"LINF_070013000",11
"LINF_070013300",21
"LINF_070017400",7
"LINF_070007100",10
"LINF_070015100",34
"LINF_070010900",29
"LINF_070015300",19
"LINF_070009300",9
"LINF_070007300",6
"LINF_070014700",46
"LINF_070010100",30
"LINF_070013800",4
"LINF_070013400",16
"LINF_070014300",14
"LINF_070006100",8
"LINF_070017100",7
"LINF_070018200",8
"LINF_070011100",10
"LINF_070016400",9
"LINF_070012700",11
"LINF_070008200",7
"LINF_070016200",9
"LINF_070012000",9
"LINF_080016900",13
"LINF_080011600",22
"LINF_080005100",0
"LINF_080007100",4
"LINF_080015200",9
"LINF_080006600",18
"LINF_080014700",12
"LINF_080011800",34
"LINF_080008900",8
"LINF_080012100",22
"LINF_080006300",12
"LINF_080007000",8
"LINF_080014000",4
"LINF_080005200",2
"LINF_080014300",16
"LINF_080010400",12
"LINF_080010300",17
"LINF_080005400",1
"LINF_080006200",12
"LINF_080013000",28
"LINF_080009200",10
"LINF_080007400",6
"LINF_080013500",20
"LINF_080006100",11
"LINF_080007300",7
"LINF_080017500",16
"LINF_080008300",6
"LINF_080010100",9
"LINF_080005300",3
"LINF_080016000",3
"LINF_080015700",32
"LINF_080010800",8
"LINF_080011700",27
"LINF_080009400",15
"LINF_080012700",13
"LINF_080013200",13
"LINF_080017100",10
"LINF_080006700",33
"LINF_080010000",10
"LINF_080005500",1
"LINF_080008800",9
"LINF_080005000",7
"LINF_080005900",10
"LINF_080016600",9
"LINF_080012400",18
"LINF_080006900",5
"LINF_080009000",6
"LINF_080013100",21
"LINF_080012500",14
"LINF_080015400",9
"LINF_080005700",3
"LINF_080014100",9
"LINF_080017000",14
"LINF_080007800",9
"LINF_080008600",8
"LINF_080013400",15
"LINF_080011400",40
"LINF_080016200",10
"LINF_080015000",4
"LINF_080014500",8
"LINF_080010700",16
"LINF_080009100",7
"LINF_080010900",13
"LINF_080017200",12
"LINF_080011200",20
"LINF_080015500",8
"LINF_080014200",22
"LINF_080009600",8
"LINF_080016500",4
"LINF_080008700",12
"LINF_080009800",19
"LINF_080012200",22
"LINF_080012600",9
"LINF_080014800",9
"LINF_080016700",11
"LINF_080006000",12
"LINF_080011000",17
"LINF_080017700",19
"LINF_080017600",19
"LINF_080011300",41
"LINF_080017400",8
"LINF_080009500",11
"LINF_080006800",21
"LINF_080010500",10
"LINF_080011500",25
"LINF_080016800",9
"LINF_080005800",8
"LINF_080015600",33
"LINF_080007500",4
"LINF_080007900",10
"LINF_080015100",9
"LINF_080013900",2
"LINF_080006500",10
"LINF_080007600",7
"LINF_080012000",24
"LINF_080012950",33
"LINF_080006400",9
"LINF_080014600",10
"LINF_080009900",15
"LINF_080013700",12
"LINF_080013800",13
"LINF_080005600",3
"LINF_080017800",15
"LINF_080013300",10
"LINF_080016300",10
"LINF_080012300",22
"LINF_080008400",4
"LINF_080012900",59
"LINF_080009700",12
"LINF_080009300",22
"LINF_080014400",9
"LINF_080012800",50
"LINF_080016400",3
"LINF_080015300",9
"LINF_080007200",3
"LINF_080015800",2
"LINF_080008000",13
"LINF_080008200",8
"LINF_080011100",8
"LINF_080016100",8
"LINF_080017300",9
"LINF_080008500",4
"LINF_080013600",8
"LINF_080014900",5
"LINF_080007700",12
"LINF_080010600",18
"LINF_080008100",8
"LINF_080010200",11
"LINF_080011900",33
"LINF_090006000",69
"LINF_090007000",9
"LINF_090016050",11
"LINF_090022800",1
"LINF_090020100",15
"LINF_090013200",11
"LINF_090009200",12
"LINF_090019300",6
"LINF_090020700",17
"LINF_090008600",4
"LINF_090021500",4
"LINF_090009800",18
"LINF_090021800",8
"LINF_090020300",13
"LINF_090007600",5
"LINF_090008300",21
"LINF_090011800",16
"LINF_090014900",11
"LINF_090017700",15
"LINF_090007500",7
"LINF_090020800",14
"LINF_090006400",16
"LINF_090007800",15
"LINF_090013400",12
"LINF_090021200",12
"LINF_090005800",5
"LINF_090010700",17
"LINF_090009600",6
"LINF_090013000",0
"LINF_090021900",6
"LINF_090007400",9
"LINF_090014300",6
"LINF_090020500",15
"LINF_090014000",8
"LINF_090019100",10
"LINF_090006200",12
"LINF_090018000",8
"LINF_090011200",24
"LINF_090013700",15
"LINF_090009300",9
"LINF_090011400",13
"LINF_090006300",12
"LINF_090008900",17
"LINF_090008700",12
"LINF_090014600",2
"LINF_090008100",5
"LINF_090007100",10
"LINF_090017100",11
"LINF_090006700",9
"LINF_090019700",12
"LINF_090009500",6
"LINF_090018300",19
"LINF_090019900",11
"LINF_090013800",23
"LINF_090011600",16
"LINF_090009400",7
"LINF_090018200",7
"LINF_090021600",5
"LINF_090019000",13
"LINF_090007900",13
"LINF_090023000",0
"LINF_090012300",10
"LINF_090018700",4
"LINF_090020200",15
"LINF_090013600",12
"LINF_090022300",4
"LINF_090016300",1
"LINF_090012900",27
"LINF_090007300",9
"LINF_090014800",9
"LINF_090009000",15
"LINF_090009100",17
"LINF_090008500",9
"LINF_090016700",1
"LINF_090006800",9
"LINF_090007700",13
"LINF_090016900",23
"LINF_090016500",0
"LINF_090011900",6
"LINF_090017000",34
"LINF_090012500",6
"LINF_090012100",14
"LINF_090008000",14
"LINF_090010200",13
"LINF_090006500",17
"LINF_090022000",2
"LINF_090013900",12
"LINF_090012800",28
"LINF_090005500",4
"LINF_090020400",12
"LINF_090012600",5
"LINF_090012200",17
"LINF_090018100",8
"LINF_090016800",1
"LINF_090018500",10
"LINF_090011500",11
"LINF_090014100",12
"LINF_090018900",13
"LINF_090012400",8
"LINF_090010900",8
"LINF_090013500",8
"LINF_090011000",6
"LINF_090017800",17
"LINF_090022200",0
"LINF_090019200",11
"LINF_090013300",12
"LINF_090016600",0
"LINF_090016000",7
"LINF_090010400",4
"LINF_090008200",7
"LINF_090023200",10
"LINF_090019600",10
"LINF_090021400",7
"LINF_090011700",19
"LINF_090010300",10
"LINF_090017400",0
"LINF_090022500",2
"LINF_090017600",10
"LINF_090023100",0
"LINF_090015400",13
"LINF_090014700",6
"LINF_090016100",21
"LINF_090009700",9
"LINF_090013100",5
"LINF_090017200",0
"LINF_090022100",2
"LINF_090005000",17
"LINF_090018800",1
"LINF_090018600",7
"LINF_090015700",6
"LINF_090021700",4
"LINF_090015600",8
"LINF_090015900",7
"LINF_090022600",1
"LINF_090007200",9
"LINF_090005900",32
"LINF_090019400",9
"LINF_090005400",2
"LINF_090021000",7
"LINF_090005600",3
"LINF_090014500",6
"LINF_090022700",0
"LINF_090014200",9
"LINF_090014400",10
"LINF_090010000",22
"LINF_090012700",3
"LINF_090019500",8
"LINF_090010600",16
"LINF_090010100",19
"LINF_090017500",4
"LINF_090015100",14
"LINF_090022400",5
"LINF_090020000",10
"LINF_090020600",17
"LINF_090010500",9
"LINF_090006600",11
"LINF_090015200",7
"LINF_090009900",18
"LINF_090017300",1
"LINF_090006100",45
"LINF_090020900",10
"LINF_090022900",1
"LINF_090019800",16
"LINF_090005300",0
"LINF_090015300",9
"LINF_090021300",12
"LINF_090021100",9
"LINF_090010800",7
"LINF_090008400",27
"LINF_090012000",7
"LINF_090011100",20
"LINF_090018400",20
"LINF_090005100",1
"LINF_090006900",9
"LINF_090005200",0
"LINF_090005700",2
"LINF_090015000",10
"LINF_090016200",17
"LINF_090015800",7
"LINF_090015500",10
"LINF_090016400",2
"LINF_090008800",18
"LINF_090011300",18
"LINF_090017900",11
"LINF_100007000",7
"LINF_100010800",26
"LINF_100005400",2
"LINF_100016900",12
"LINF_100018000",7
"LINF_100010900",26
"LINF_100012700",2
"LINF_100014900",8
"LINF_100016100",1
"LINF_100006100",16
"LINF_100009300",30
"LINF_100014200",26
"LINF_100013000",14
"LINF_100011000",26
"LINF_100020200",0
"LINF_100011200",20
"LINF_100017900",16
"LINF_100017600",6
"LINF_100019100",4
"LINF_100008000",11
"LINF_100012900",30
"LINF_100019000",9
"LINF_100014000",12
"LINF_100014700",6
"LINF_100012100",4
"LINF_100007900",7
"LINF_100009500",10
"LINF_100013700",3
"LINF_100008100",15
"LINF_100018600",14
"LINF_100012600",2
"LINF_100008500",12
"LINF_100005000",8
"LINF_100009000",28
"LINF_100013850",8
"LINF_100020100",0
"LINF_100021100",6
"LINF_100021200",13
"LINF_100008300",13
"LINF_100017300",8
"LINF_100005800",5
"LINF_100010500",13
"LINF_100012200",6
"LINF_100018700",10
"LINF_100020900",4
"LINF_100019300",10
"LINF_100015700",13
"LINF_100011700",30
"LINF_100005500",6
"LINF_100012000",2
"LINF_100012400",3
"LINF_100010600",26
"LINF_100009100",16
"LINF_100009700",10
"LINF_100005700",6
"LINF_100015000",12
"LINF_100019700",2
"LINF_100019900",0
"LINF_100012500",3
"LINF_100014100",20
"LINF_100021000",2
"LINF_100018400",10
"LINF_100015500",16
"LINF_100008600",17
"LINF_100008900",24
"LINF_100020300",1
"LINF_100014800",11
"LINF_100011900",12
"LINF_100007500",11
"LINF_100006700",10
"LINF_100006000",6
"LINF_100015400",9
"LINF_100007700",24
"LINF_100018800",13
"LINF_100011300",17
"LINF_100011600",26
"LINF_100008200",19
"LINF_100006400",26
"LINF_100016200",0
"LINF_100011100",26
"LINF_100019200",5
"LINF_100020700",7
"LINF_100015800",9
"LINF_100015200",10
"LINF_100019500",2
"LINF_100006900",2
"LINF_100014600",5
"LINF_100020000",0
"LINF_100020600",17
"LINF_100009400",16
"LINF_100015900",7
"LINF_100005100",6
"LINF_100013600",4
"LINF_100009200",18
"LINF_100010200",19
"LINF_100014400",7
"LINF_100020500",12
"LINF_100009800",10
"LINF_100007300",15
"LINF_100016400",20
"LINF_100018300",6
"LINF_100006300",17
"LINF_100017400",7
"LINF_100018200",12
"LINF_100017100",11
"LINF_100011500",10
"LINF_100009600",13
"LINF_100016300",12
"LINF_100011350",23
"LINF_100016000",6
"LINF_100013400",23
"LINF_100013300",12
"LINF_100010400",13
"LINF_100005600",4
"LINF_100017800",10
"LINF_100013200",12
"LINF_100011800",17
"LINF_100012300",0
"LINF_100010700",26
"LINF_100005200",2
"LINF_100007200",19
"LINF_100011400",8
"LINF_100018100",9
"LINF_100006500",22
"LINF_100013800",5
"LINF_100019600",1
"LINF_100008400",14
"LINF_100017500",8
"LINF_100013500",11
"LINF_100005900",2
"LINF_100007400",9
"LINF_100018500",8
"LINF_100006800",8
"LINF_100014300",10
"LINF_100016700",12
"LINF_100013900",10
"LINF_100015600",11
"LINF_100006600",16
"LINF_100017200",12
"LINF_100016800",10
"LINF_100018900",16
"LINF_100017000",5
"LINF_100019400",9
"LINF_100010300",26
"LINF_100020800",3
"LINF_100015300",12
"LINF_100007600",24
