"seq_id","inicio","fin","strand","score"
"LmjF.01.0590",814,843,"-",126
"LmjF.01.0590",2439,2463,"+",106
"LmjF.01.0590",2777,2813,"+",134
"LmjF.01.0590",3072,3108,"-",49
"LmjF.01.0590",3192,3224,"-",76
"LmjF.01.0590",3401,3428,"-",58
"LmjF.01.0690",489,530,"-",110
"LmjF.01.0690",532,550,"-",50
"LmjF.01.0690",778,808,"+",65
"LmjF.01.0690",838,887,"+",71
"LmjF.01.0690",2497,2515,"-",50
"LmjF.01.0690",2562,2580,"-",95
"LmjF.01.0690",2823,2850,"-",114
"LmjF.01.0690",3182,3227,"-",51
"LmjF.01.0690",3271,3296,"-",78
"LmjF.01.0690",3498,3535,"-",59
"LmjF.01.0690",3711,3754,"+",66
"LmjF.01.0690",3843,3856,"+",47
"LmjF.01.0690",4040,4066,"+",49
"LmjF.01.0690",4231,4256,"-",113
"LmjF.01.0110",113,143,"+",81
"LmjF.01.0110",302,320,"+",49
"LmjF.01.0110",513,537,"-",59
"LmjF.01.0110",2020,2051,"+",62
"LmjF.01.0110",2351,2379,"+",100
"LmjF.01.0110",2449,2476,"+",134
"LmjF.01.0110",2751,2798,"-",49
"LmjF.01.0370",194,218,"-",76
"LmjF.01.0370",334,355,"+",109
"LmjF.01.0370",356,374,"-",67
"LmjF.01.0370",445,468,"-",105
"LmjF.01.0370",1148,1182,"-",131
"LmjF.01.0130",214,239,"+",75
"LmjF.01.0130",303,338,"+",107
"LmjF.01.0130",485,519,"+",50
"LmjF.01.0130",1234,1248,"-",55
"LmjF.01.0130",3183,3219,"-",119
"LmjF.01.0130",3351,3390,"-",79
"LmjF.01.0130",3404,3442,"-",86
"LmjF.01.0130",3665,3691,"+",71
"LmjF.01.0130",3720,3741,"+",66
"LmjF.01.0130",3908,3937,"+",97
"LmjF.01.0480",130,153,"-",50
"LmjF.01.0480",246,274,"-",94
"LmjF.01.0480",556,577,"-",109
"LmjF.01.0480",651,672,"-",90
"LmjF.01.0480",2009,2044,"-",207
"LmjF.01.0480",2065,2085,"-",64
"LmjF.01.0480",2215,2247,"-",78
"LmjF.01.0480",2255,2281,"-",60
"LmjF.01.0480",2336,2374,"-",73
"LmjF.01.0480",2387,2429,"-",100
"LmjF.01.0480",2657,2675,"+",50
"LmjF.01.0480",2677,2713,"+",117
"LmjF.01.0480",2896,2919,"-",69
"LmjF.01.0480",2950,2979,"+",103
"LmjF.01.0480",3085,3112,"+",146
"LmjF.01.0480",3204,3227,"-",54
"LmjF.01.0480",3270,3305,"-",83
"LmjF.01.0480",3423,3453,"-",83
"LmjF.01.0480",3525,3538,"-",47
"LmjF.01.0480",3705,3731,"-",71
"LmjF.01.0480",3803,3825,"-",61
"LmjF.01.0080",14,50,"+",59
"LmjF.01.0080",328,351,"+",60
"LmjF.01.0080",406,433,"+",92
"LmjF.01.0080",1855,1891,"+",47
"LmjF.01.0080",2142,2182,"+",69
"LmjF.01.0080",2481,2502,"-",66
"LmjF.01.0080",2533,2559,"-",71
"LmjF.01.0080",2782,2820,"+",86
"LmjF.01.0080",2834,2873,"+",79
"LmjF.01.0080",3065,3093,"-",66
"LmjF.01.0450",92,120,"+",83
"LmjF.01.0450",290,318,"-",83
"LmjF.01.0450",427,464,"+",61
"LmjF.01.0450",724,757,"-",48
"LmjF.01.0450",869,892,"-",64
"LmjF.01.0450",916,938,"+",61
"LmjF.01.0450",1174,1204,"-",48
"LmjF.01.0450",1281,1302,"-",99
"LmjF.01.0450",1488,1522,"+",76
"LmjF.01.0450",1648,1692,"+",48
"LmjF.01.0450",1909,1925,"+",54
"LmjF.01.0450",2397,2426,"+",91
"LmjF.01.0450",2614,2645,"-",77
"LmjF.01.0450",4020,4044,"-",87
"LmjF.01.0450",4199,4243,"-",81
"LmjF.01.0450",4304,4324,"-",64
"LmjF.01.0450",4455,4499,"-",93
"LmjF.01.0450",4535,4584,"-",56
"LmjF.01.0450",4781,4807,"-",63
"LmjF.01.0450",4966,4987,"-",53
"LmjF.01.0140",608,644,"-",119
"LmjF.01.0140",776,815,"-",79
"LmjF.01.0140",829,867,"-",86
"LmjF.01.0140",1090,1116,"+",71
"LmjF.01.0140",1145,1166,"+",66
"LmjF.01.0140",1333,1362,"+",97
"LmjF.01.0140",2652,2672,"+",93
"LmjF.01.0140",2785,2806,"+",81
"LmjF.01.0140",2857,2887,"+",59
"LmjF.01.0650",39,65,"+",54
"LmjF.01.0650",101,128,"+",64
"LmjF.01.0650",233,255,"-",53
"LmjF.01.0650",389,417,"+",173
"LmjF.01.0650",2513,2535,"+",61
"LmjF.01.0650",2550,2579,"-",125
"LmjF.01.0650",3014,3053,"-",100
"LmjF.01.0650",3206,3230,"-",87
"LmjF.01.0650",3252,3292,"-",57
"LmjF.01.0650",3486,3508,"+",153
"LmjF.01.0290",533,554,"-",66
"LmjF.01.0290",589,615,"-",71
"LmjF.01.0290",838,876,"+",86
"LmjF.01.0290",890,929,"+",79
"LmjF.01.0390",4,25,"+",64
"LmjF.01.0390",160,184,"-",87
"LmjF.01.0390",222,236,"+",73
"LmjF.01.0390",396,443,"+",64
"LmjF.01.0390",587,605,"+",67
"LmjF.01.0390",1592,1623,"+",48
"LmjF.01.0390",1751,1780,"-",52
"LmjF.01.0390",3443,3478,"+",58
"LmjF.01.0390",3483,3517,"-",116
"LmjF.01.0390",3664,3680,"+",54
"LmjF.01.0390",3712,3731,"-",66
"LmjF.01.0390",3954,3999,"-",109
"LmjF.01.0390",4085,4117,"+",50
"LmjF.01.0260",473,519,"+",88
"LmjF.01.0260",703,723,"+",47
"LmjF.01.0260",1087,1114,"-",55
"LmjF.01.0260",1291,1320,"-",72
"LmjF.01.0260",1673,1699,"-",56
"LmjF.01.0260",2509,2550,"+",54
"LmjF.01.0260",3128,3146,"+",54
"LmjF.01.0210",125,160,"+",65
"LmjF.01.0210",174,192,"-",57
"LmjF.01.0210",282,307,"+",102
"LmjF.01.0210",499,521,"-",69
"LmjF.01.0210",696,721,"+",195
"LmjF.01.0210",888,912,"+",63
"LmjF.01.0210",1478,1497,"-",47
"LmjF.01.0210",4146,4171,"+",71
"LmjF.01.0210",4286,4311,"-",102
"LmjF.01.0210",4944,4964,"-",54
"LmjF.01.0210",5090,5129,"-",79
"LmjF.01.0210",5143,5181,"-",86
"LmjF.01.0210",5404,5430,"+",71
"LmjF.01.0210",5461,5482,"+",66
"LmjF.01.0210",6160,6204,"+",49
"LmjF.01.0210",6280,6306,"+",86
"LmjF.01.0210",6812,6833,"+",73
"LmjF.01.0210",6934,6972,"+",86
"LmjF.01.0210",7150,7186,"-",82
"LmjF.01.0210",7342,7366,"-",59
"LmjF.01.0620",18,59,"-",78
"LmjF.01.0620",204,222,"-",49
"LmjF.01.0620",225,239,"-",73
"LmjF.01.0620",282,302,"-",64
"LmjF.01.0620",306,326,"-",64
"LmjF.01.0620",330,361,"-",132
"LmjF.01.0620",621,647,"+",57
"LmjF.01.0620",682,701,"-",47
"LmjF.01.0620",805,826,"-",72
"LmjF.01.0620",2924,2943,"+",47
"LmjF.01.0620",3031,3073,"-",50
"LmjF.01.0620",3176,3207,"+",68
"LmjF.01.0620",3460,3479,"-",65
"LmjF.01.0620",3590,3614,"+",69
"LmjF.01.0620",3826,3875,"-",87
"LmjF.01.0160",83,107,"+",86
"LmjF.01.0160",419,438,"-",49
"LmjF.01.0160",623,649,"+",134
"LmjF.01.0160",956,984,"+",53
"LmjF.01.0160",1138,1164,"+",110
"LmjF.01.0160",1217,1257,"+",131
"LmjF.01.0160",1403,1416,"+",75
"LmjF.01.0160",1563,1601,"-",57
"LmjF.01.0160",1608,1630,"+",61
"LmjF.01.0160",2116,2150,"+",48
"LmjF.01.0160",2467,2496,"+",69
"LmjF.01.0160",3009,3044,"-",78
"LmjF.01.0600",62,86,"+",106
"LmjF.01.0600",400,436,"+",134
"LmjF.01.0600",695,731,"-",49
"LmjF.01.0600",815,847,"-",76
"LmjF.01.0600",1024,1051,"-",58
"LmjF.01.0600",1405,1434,"-",52
"LmjF.01.0600",1676,1699,"+",53
"LmjF.01.0600",2352,2378,"-",56
"LmjF.01.0600",3506,3544,"-",74
"LmjF.01.0600",5866,5885,"+",47
"LmjF.01.0600",6676,6712,"+",133
"LmjF.01.0600",6875,6892,"-",50
"LmjF.01.0100",173,196,"+",63
"LmjF.01.0100",1881,1911,"+",81
"LmjF.01.0100",2070,2088,"+",49
"LmjF.01.0100",2281,2305,"-",59
"LmjF.01.0340",568,599,"-",95
"LmjF.01.0340",1564,1600,"-",53
"LmjF.01.0340",2451,2492,"+",81
"LmjF.01.0340",2526,2549,"-",92
"LmjF.01.0340",3436,3454,"-",49
"LmjF.01.0340",3505,3523,"-",85
"LmjF.01.0420",426,469,"+",53
"LmjF.01.0420",587,619,"+",56
"LmjF.01.0420",754,780,"+",137
"LmjF.01.0420",1990,2015,"-",76
"LmjF.01.0420",2099,2124,"-",113
"LmjF.01.0420",2244,2272,"-",65
"LmjF.01.0420",2383,2407,"+",69
"LmjF.01.0420",2566,2601,"-",145
"LmjF.01.0710",756,775,"-",66
"LmjF.01.0710",1259,1298,"-",64
"LmjF.01.0710",3092,3113,"+",127
"LmjF.01.0710",3116,3129,"-",75
"LmjF.01.0710",3308,3355,"-",87
"LmjF.01.0335",1446,1477,"-",95
"LmjF.01.0770",675,698,"-",72
"LmjF.01.0770",906,939,"-",91
"LmjF.01.0770",2182,2230,"-",165
"LmjF.01.0770",2323,2349,"+",53
"LmjF.01.0770",2396,2420,"-",59
"LmjF.01.0770",2423,2450,"-",52
"LmjF.01.0770",2588,2614,"-",85
"LmjF.01.0770",2760,2798,"+",56
"LmjF.01.0770",2935,2951,"+",54
"LmjF.01.0770",3016,3053,"-",54
"LmjF.01.0770",3118,3146,"-",111
"LmjF.01.0770",3233,3257,"-",76
"LmjF.01.0770",3509,3522,"+",75
"LmjF.01.0770",3903,3936,"-",91
"LmjF.01.0820",154,171,"+",115
"LmjF.01.0820",750,777,"-",52
"LmjF.01.0820",909,931,"-",89
"LmjF.01.0820",1022,1068,"-",72
"LmjF.01.0820",1099,1130,"+",153
"LmjF.01.0820",1488,1502,"-",55
"LmjF.01.0820",1684,1712,"-",103
"LmjF.01.0820",1857,1897,"-",55
"LmjF.01.0820",2092,2113,"-",73
"LmjF.01.0820",5222,5248,"-",51
"LmjF.01.0820",5329,5347,"-",52
"LmjF.01.0820",5651,5699,"+",133
"LmjF.01.0820",5873,5917,"-",82
"LmjF.01.0820",5952,5974,"-",107
"LmjF.01.0820",6068,6103,"-",91
"LmjF.01.0820",6164,6180,"-",53
"LmjF.01.0820",6321,6369,"-",149
"LmjF.01.0820",6529,6577,"-",103
"LmjF.01.0820",6739,6783,"-",186
"LmjF.01.0820",6820,6843,"-",124
"LmjF.01.0820",6938,6978,"+",99
"LmjF.01.0820",7026,7071,"+",60
"LmjF.01.0820",7114,7159,"-",79
"LmjF.01.0820",7180,7205,"+",56
"LmjF.01.0820",7298,7337,"-",85
"LmjF.01.0820",7648,7688,"+",73
"LmjF.01.0820",7711,7750,"-",112
"LmjF.01.0820",7855,7888,"-",70
"LmjF.01.0820",7929,7969,"+",53
"LmjF.01.0820",8052,8080,"-",82
"LmjF.01.0820",8157,8188,"-",106
"LmjF.01.0240",548,570,"-",69
"LmjF.01.0240",587,606,"-",49
"LmjF.01.0240",762,782,"+",75
"LmjF.01.0240",3237,3277,"+",67
"LmjF.01.0240",3684,3710,"+",56
"LmjF.01.0240",3765,3782,"+",52
"LmjF.01.0240",4164,4187,"-",89
"LmjF.01.0120",363,394,"+",62
"LmjF.01.0120",694,722,"+",100
"LmjF.01.0120",792,819,"+",134
"LmjF.01.0120",1094,1141,"-",49
"LmjF.01.0120",1479,1525,"-",48
"LmjF.01.0120",2101,2131,"+",63
"LmjF.01.0120",3357,3382,"+",75
"LmjF.01.0120",3446,3481,"+",107
"LmjF.01.0120",3628,3662,"+",50
"LmjF.01.0120",4377,4391,"-",55
"LmjF.01.0230",602,627,"-",93
"LmjF.01.0230",1041,1065,"-",63
"LmjF.01.0230",1768,1790,"-",69
"LmjF.01.0230",1807,1826,"-",49
"LmjF.01.0230",1982,2002,"+",75
"LmjF.01.0580",29,69,"+",141
"LmjF.01.0580",321,342,"-",99
"LmjF.01.0580",652,670,"-",51
"LmjF.01.0580",987,1006,"-",49
"LmjF.01.0580",3366,3405,"+",71
"LmjF.01.0580",3818,3848,"-",79
"LmjF.01.0580",3942,3959,"+",69
"LmjF.01.0580",4054,4085,"-",50
"LmjF.01.0580",4113,4143,"-",67
"LmjF.01.0580",4292,4319,"-",94
"LmjF.01.0580",4388,4426,"-",121
"LmjF.01.0580",4441,4464,"-",70
"LmjF.01.0720",76,97,"+",127
"LmjF.01.0720",100,113,"-",75
"LmjF.01.0720",292,339,"-",87
"LmjF.01.0720",1868,1888,"-",51
"LmjF.01.0720",5841,5864,"-",89
"LmjF.01.0720",5948,5994,"-",77
"LmjF.01.0780",17,65,"-",165
"LmjF.01.0780",158,184,"+",53
"LmjF.01.0780",231,255,"-",59
"LmjF.01.0780",258,285,"-",52
"LmjF.01.0780",423,449,"-",85
"LmjF.01.0780",595,633,"+",56
"LmjF.01.0780",770,786,"+",54
"LmjF.01.0780",851,888,"-",54
"LmjF.01.0780",953,981,"-",111
"LmjF.01.0780",1068,1092,"-",76
"LmjF.01.0780",1344,1357,"+",75
"LmjF.01.0780",1738,1771,"-",91
"LmjF.01.0780",3014,3062,"-",165
"LmjF.01.0780",3243,3260,"+",52
"LmjF.01.0780",3739,3762,"-",133
"LmjF.01.0780",3908,3954,"+",134
"LmjF.01.0780",4103,4116,"+",75
"LmjF.01.0780",4170,4189,"-",93
"LmjF.01.0780",4278,4321,"+",97
"LmjF.01.0780",4350,4394,"+",151
"LmjF.01.0780",4470,4499,"-",52
"LmjF.01.0780",4707,4743,"+",145
"LmjF.01.0780",4786,4806,"-",54
"LmjF.01.0270",311,352,"+",54
"LmjF.01.0270",930,948,"+",54
"LmjF.01.0270",1812,1835,"+",70
"LmjF.01.0270",2197,2243,"+",121
"LmjF.01.0270",2304,2328,"+",52
"LmjF.01.0270",2359,2378,"+",65
"LmjF.01.0270",2626,2640,"-",55
"LmjF.01.0270",2661,2686,"-",85
"LmjF.01.0270",2902,2926,"-",72
"LmjF.01.0270",3214,3240,"-",119
"LmjF.01.0740",59,85,"+",89
"LmjF.01.0740",495,526,"-",67
"LmjF.01.0740",592,634,"-",132
"LmjF.01.0740",656,684,"-",54
"LmjF.01.0740",1146,1178,"-",71
"LmjF.01.0740",2336,2360,"-",67
"LmjF.01.0740",2500,2537,"-",53
"LmjF.01.0740",3296,3345,"+",60
"LmjF.01.0740",3559,3581,"-",79
"LmjF.01.0740",3799,3827,"+",68
"LmjF.01.0740",3842,3881,"-",114
"LmjF.01.0740",3962,3987,"+",74
"LmjF.01.0740",4048,4073,"-",65
"LmjF.01.0090",276,312,"+",47
"LmjF.01.0090",563,603,"+",69
"LmjF.01.0090",902,923,"-",66
"LmjF.01.0090",954,980,"-",71
"LmjF.01.0090",1203,1241,"+",86
"LmjF.01.0090",1255,1294,"+",79
"LmjF.01.0090",1486,1514,"-",66
"LmjF.01.0090",2530,2553,"+",63
"LmjF.01.0070",58,75,"+",50
"LmjF.01.0070",217,234,"+",50
"LmjF.01.0070",337,379,"+",70
"LmjF.01.0070",483,500,"+",52
"LmjF.01.0070",745,781,"-",48
"LmjF.01.0070",861,887,"+",61
"LmjF.01.0070",1177,1208,"+",80
"LmjF.01.0070",2875,2911,"+",59
"LmjF.01.0070",3189,3212,"+",60
"LmjF.01.0070",3267,3294,"+",92
"LmjF.01.0640",52,74,"+",49
"LmjF.01.0640",541,563,"-",91
"LmjF.01.0640",915,942,"+",92
"LmjF.01.0640",1141,1164,"+",115
"LmjF.01.0640",1484,1510,"-",106
"LmjF.01.0640",1586,1621,"-",88
"LmjF.01.0640",1662,1680,"+",67
"LmjF.01.0640",5230,5256,"+",54
"LmjF.01.0640",5292,5319,"+",64
"LmjF.01.0640",5424,5446,"-",53
"LmjF.01.0640",5580,5608,"+",173
"LmjF.01.0490",68,103,"-",207
"LmjF.01.0490",124,144,"-",64
"LmjF.01.0490",274,306,"-",78
"LmjF.01.0490",314,340,"-",60
"LmjF.01.0490",395,433,"-",73
"LmjF.01.0490",446,488,"-",100
"LmjF.01.0490",716,734,"+",50
"LmjF.01.0490",736,772,"+",117
"LmjF.01.0490",955,978,"-",69
"LmjF.01.0490",1009,1038,"+",103
"LmjF.01.0490",1144,1171,"+",146
"LmjF.01.0490",1263,1286,"-",54
"LmjF.01.0490",1329,1364,"-",83
"LmjF.01.0490",1482,1512,"-",83
"LmjF.01.0490",1584,1597,"-",47
"LmjF.01.0490",1764,1790,"-",71
"LmjF.01.0490",1862,1884,"-",61
"LmjF.01.0490",4013,4035,"+",61
"LmjF.01.0490",4100,4118,"-",67
"LmjF.01.0490",4450,4492,"-",49
"LmjF.01.0490",4650,4688,"-",74
"LmjF.01.0490",4798,4811,"-",75
"LmjF.01.0490",4941,4970,"-",72
"LmjF.01.0490",5057,5078,"-",63
"LmjF.01.0180",175,200,"+",86
"LmjF.01.0180",221,236,"-",53
"LmjF.01.0180",527,566,"+",49
"LmjF.01.0180",1039,1086,"+",57
"LmjF.01.0180",1186,1206,"+",64
"LmjF.01.0180",3742,3769,"-",48
"LmjF.01.0180",4313,4336,"+",48
"LmjF.01.0180",4530,4555,"+",63
"LmjF.01.0670",259,285,"+",89
"LmjF.01.0670",413,456,"-",54
"LmjF.01.0670",547,575,"+",54
"LmjF.01.0670",601,625,"-",59
"LmjF.01.0670",713,748,"-",52
"LmjF.01.0670",834,869,"-",79
"LmjF.01.0670",953,984,"-",59
"LmjF.01.0670",1505,1533,"-",80
"LmjF.01.0670",2023,2036,"+",47
"LmjF.01.0670",2180,2209,"+",83
"LmjF.01.0670",2429,2478,"-",68
"LmjF.01.0670",2540,2572,"-",86
"LmjF.01.0670",2608,2625,"+",54
"LmjF.01.0670",2671,2697,"-",101
"LmjF.01.0670",2840,2853,"-",47
"LmjF.01.0670",2960,2979,"-",66
"LmjF.01.0670",3729,3772,"-",52
"LmjF.01.0670",3972,3997,"-",51
"LmjF.01.0670",4167,4196,"+",65
"LmjF.01.0670",4239,4266,"-",49
"LmjF.01.0670",4586,4633,"+",137
"LmjF.01.0670",4692,4729,"-",70
"LmjF.01.0670",5490,5511,"-",51
"LmjF.01.0050",42,67,"+",93
"LmjF.01.0050",259,276,"+",52
"LmjF.01.0050",700,721,"-",92
"LmjF.01.0050",806,828,"+",61
"LmjF.01.0050",1427,1461,"-",80
"LmjF.01.0050",1613,1646,"+",79
"LmjF.01.0050",1664,1706,"+",113
"LmjF.01.0050",1833,1871,"+",123
"LmjF.01.0050",1923,1959,"+",102
"LmjF.01.0050",2114,2152,"-",115
"LmjF.01.0050",4396,4430,"+",50
"LmjF.01.0050",4490,4522,"+",97
"LmjF.01.0050",4578,4605,"+",99
"LmjF.01.0050",4643,4663,"+",64
"LmjF.01.0050",4767,4794,"+",175
"LmjF.01.0050",4919,4942,"-",105
"LmjF.01.0050",5221,5246,"+",76
"LmjF.01.0050",5295,5314,"-",47
"LmjF.01.0460",426,450,"-",87
"LmjF.01.0460",605,649,"-",81
"LmjF.01.0460",710,730,"-",64
"LmjF.01.0460",861,905,"-",93
"LmjF.01.0460",941,990,"-",56
"LmjF.01.0460",1187,1213,"-",63
"LmjF.01.0460",1372,1393,"-",53
"LmjF.01.0460",2508,2541,"-",47
"LmjF.01.0460",2717,2762,"+",62
"LmjF.01.0460",2787,2827,"-",52
"LmjF.01.0460",3029,3051,"-",69
"LmjF.01.0460",5083,5127,"-",63
"LmjF.01.0460",5210,5238,"-",65
"LmjF.01.0460",5327,5351,"+",49
"LmjF.01.0460",6542,6563,"+",99
"LmjF.01.0460",6638,6656,"+",67
"LmjF.01.0460",6809,6826,"-",115
"LmjF.01.0460",6921,6943,"+",74
"LmjF.01.0460",7299,7315,"-",52
"LmjF.01.0460",7483,7506,"+",79
"LmjF.01.0460",7657,7687,"-",80
"LmjF.01.0460",7825,7854,"-",113
"LmjF.01.0460",8137,8154,"+",69
"LmjF.01.0460",8464,8487,"-",89
"LmjF.01.0460",8536,8579,"-",68
"LmjF.01.0460",8689,8708,"-",49
"LmjF.01.0460",8913,8935,"-",91
"LmjF.01.0010",4,24,"-",64
"LmjF.01.0010",28,48,"-",64
"LmjF.01.0010",595,615,"+",48
"LmjF.01.0010",3592,3624,"+",49
"LmjF.01.0010",4832,4851,"+",66
"LmjF.01.0010",4916,4936,"-",66
"LmjF.01.0010",5100,5128,"+",53
"LmjF.01.0220",427,452,"+",71
"LmjF.01.0220",567,592,"-",102
"LmjF.01.0220",1225,1245,"-",54
"LmjF.01.0220",1371,1410,"-",79
"LmjF.01.0220",1424,1462,"-",86
"LmjF.01.0220",1685,1711,"+",71
"LmjF.01.0220",1742,1763,"+",66
"LmjF.01.0220",2441,2485,"+",49
"LmjF.01.0220",2561,2587,"+",86
"LmjF.01.0220",3093,3114,"+",73
"LmjF.01.0220",3215,3253,"+",86
"LmjF.01.0220",3431,3467,"-",82
"LmjF.01.0220",3623,3647,"-",59
"LmjF.01.0220",3975,3995,"-",49
"LmjF.01.0220",4164,4190,"-",49
"LmjF.01.0220",5265,5290,"-",93
"LmjF.01.0040",1617,1642,"+",93
"LmjF.01.0040",1834,1851,"+",52
"LmjF.01.0040",2275,2296,"-",92
"LmjF.01.0040",2381,2403,"+",61
"LmjF.01.0040",3002,3036,"-",80
"LmjF.01.0040",3188,3221,"+",79
"LmjF.01.0040",3239,3281,"+",113
"LmjF.01.0040",3408,3446,"+",123
"LmjF.01.0040",3498,3534,"+",102
"LmjF.01.0040",3689,3727,"-",115
"LmjF.01.0530",842,861,"-",75
"LmjF.01.0530",1057,1086,"-",85
"LmjF.01.0530",1350,1368,"-",51
"LmjF.01.0530",1502,1526,"-",58
"LmjF.01.0530",1681,1705,"-",85
"LmjF.01.0530",2677,2711,"+",72
"LmjF.01.0530",2920,2943,"-",87
"LmjF.01.0530",3158,3185,"-",129
"LmjF.01.0530",3227,3246,"-",47
"LmjF.01.0530",3418,3450,"-",167
"LmjF.01.0530",3608,3635,"-",127
"LmjF.01.0530",4417,4459,"-",57
"LmjF.01.0530",5957,5974,"-",54
"LmjF.01.0530",6681,6697,"-",52
"LmjF.01.0530",8824,8851,"-",48
"LmjF.01.0530",8884,8905,"-",63
"LmjF.01.0530",9218,9264,"-",101
"LmjF.01.0530",9403,9425,"-",66
"LmjF.01.0570",232,265,"-",48
"LmjF.01.0570",358,376,"-",67
"LmjF.01.0570",452,471,"-",47
"LmjF.01.0570",1607,1647,"+",141
"LmjF.01.0570",1899,1920,"-",99
"LmjF.01.0570",2230,2248,"-",51
"LmjF.01.0150",352,372,"+",93
"LmjF.01.0150",485,506,"+",81
"LmjF.01.0150",557,587,"+",59
"LmjF.01.0150",1021,1045,"+",86
"LmjF.01.0150",1357,1376,"-",49
"LmjF.01.0150",1561,1587,"+",134
"LmjF.01.0510",39,73,"-",72
"LmjF.01.0510",107,130,"-",48
"LmjF.01.0510",138,164,"+",91
"LmjF.01.0510",541,577,"-",117
"LmjF.01.0510",579,597,"-",50
"LmjF.01.0510",825,855,"+",63
"LmjF.01.0510",879,900,"+",53
"LmjF.01.0510",1096,1118,"-",135
"LmjF.01.0510",1883,1910,"+",127
"LmjF.01.0510",2185,2204,"+",49
"LmjF.01.0510",2286,2310,"+",104
"LmjF.01.0510",2370,2389,"-",112
"LmjF.01.0510",2428,2442,"+",73
"LmjF.01.0510",2919,2937,"-",67
"LmjF.01.0510",2978,3007,"-",118
"LmjF.01.0510",3221,3242,"+",90
"LmjF.01.0510",3945,3967,"+",89
"LmjF.01.0510",4053,4088,"-",79
"LmjF.01.0510",4090,4112,"-",72
"LmjF.01.0510",4334,4370,"-",99
"LmjF.01.0610",158,194,"+",133
"LmjF.01.0610",357,374,"-",50
"LmjF.01.0610",1752,1793,"-",78
"LmjF.01.0610",1938,1956,"-",49
"LmjF.01.0610",1959,1973,"-",73
"LmjF.01.0610",2016,2036,"-",64
"LmjF.01.0610",2040,2060,"-",64
"LmjF.01.0610",2064,2095,"-",132
"LmjF.01.0610",2352,2366,"+",55
"LmjF.01.0540",108,135,"-",48
"LmjF.01.0540",168,189,"-",63
"LmjF.01.0540",502,548,"-",101
"LmjF.01.0540",687,709,"-",66
"LmjF.01.0540",2759,2793,"+",56
"LmjF.01.0540",3230,3248,"-",67
"LmjF.01.0540",3364,3382,"+",67
"LmjF.01.0540",3446,3465,"-",66
"LmjF.01.0540",3526,3542,"-",52
"LmjF.01.0540",3897,3924,"+",68
"LmjF.01.0540",3946,3963,"-",52
"LmjF.01.0540",4036,4067,"-",113
"LmjF.01.0520",13,48,"-",79
"LmjF.01.0520",50,72,"-",72
"LmjF.01.0520",294,330,"-",99
"LmjF.01.0520",1395,1421,"+",49
"LmjF.01.0520",3589,3608,"-",75
"LmjF.01.0520",3804,3833,"-",85
"LmjF.01.0520",4097,4115,"-",51
"LmjF.01.0520",4249,4273,"-",58
"LmjF.01.0520",4428,4452,"-",85
"LmjF.01.0520",5424,5458,"+",72
"LmjF.01.0520",5667,5690,"-",87
"LmjF.01.0520",5905,5932,"-",129
"LmjF.01.0520",5974,5993,"-",47
"LmjF.01.0520",6165,6197,"-",167
"LmjF.01.0520",6355,6382,"-",127
"LmjF.01.0790",17,65,"-",165
"LmjF.01.0790",246,263,"+",52
"LmjF.01.0790",742,765,"-",133
"LmjF.01.0790",911,957,"+",134
"LmjF.01.0790",1106,1119,"+",75
"LmjF.01.0790",1173,1192,"-",93
"LmjF.01.0790",1281,1324,"+",97
"LmjF.01.0790",1353,1397,"+",151
