"seq_id","pqsNumber"
"Tbg972.1.3200",1
"Tbg972.1.3290",0
"Tbg972.1.160",0
"Tbg972.1.2080",5
"Tbg972.1.2960",2
"Tbg972.1.2440",5
"Tbg972.1.170",0
"Tbg972.1.2390",1
"Tbg972.1.210",1
"Tbg972.1.750",3
"Tbg972.1.2140",5
"Tbg972.1.2800",4
"Tbg972.1.2500",3
"Tbg972.1.1300",3
"Tbg972.1.770",2
"Tbg972.1.3240",2
"Tbg972.1.1320",5
"Tbg972.1.1990",4
"Tbg972.1.1520",4
"Tbg972.1.1840",0
"Tbg972.1.520",0
"Tbg972.1.2920",1
"Tbg972.1.790",0
"Tbg972.1.590",5
"Tbg972.1.2680",6
"Tbg972.1.2010",2
"Tbg972.1.220",0
"Tbg972.1.3090",0
"Tbg972.1.950",2
"Tbg972.1.1940",1
"Tbg972.1.3210",0
"Tbg972.1.140",0
"Tbg972.1.700",0
"Tbg972.1.2170",0
"Tbg972.1.1650",2
"Tbg972.1.760",4
"Tbg972.1.3080",1
"Tbg972.1.230",1
"Tbg972.1.850",1
"Tbg972.1.420",0
"Tbg972.1.1890",6
"Tbg972.1.150",0
"Tbg972.1.1960",4
"Tbg972.1.1290",5
"Tbg972.1.1430",4
"Tbg972.1.890",2
"Tbg972.1.290",3
"Tbg972.1.2950",6
"Tbg972.1.570",0
"Tbg972.1.3000",1
"Tbg972.1.1390",0
"Tbg972.1.1580",4
"Tbg972.1.1370",0
"Tbg972.1.430",0
"Tbg972.1.540",2
"Tbg972.1.2200",6
"Tbg972.1.1680",2
"Tbg972.1.2560",14
"Tbg972.1.3320",2
"Tbg972.1.820",1
"Tbg972.1.480",1
"Tbg972.1.1570",4
"Tbg972.1.610",2
"Tbg972.1.2160",0
"Tbg972.1.1810",1
"Tbg972.1.2040",2
"Tbg972.1.1100",2
"Tbg972.1.2510",12
"Tbg972.1.1040",4
"Tbg972.1.2060",4
"Tbg972.1.3030",8
"Tbg972.1.370",13
"Tbg972.1.2770",0
"Tbg972.1.3190",1
"Tbg972.1.1770",4
"Tbg972.1.3310",1
"Tbg972.1.2380",0
"Tbg972.1.810",2
"Tbg972.1.2880",2
"Tbg972.1.1550",3
"Tbg972.1.1330",2
"Tbg972.1.2600",6
"Tbg972.1.530",1
"Tbg972.1.2730",1
"Tbg972.1.1900",4
"Tbg972.1.1610",4
"Tbg972.1.1560",7
"Tbg972.1.1790",2
"Tbg972.1.1630",0
"Tbg972.1.3170",2
"Tbg972.1.280",1
"Tbg972.1.580",3
"Tbg972.1.880",2
"Tbg972.1.1440",4
"Tbg972.1.1340",0
"Tbg972.1.1780",1
"Tbg.972.2.1280",1
"Tbg.972.2.3680",0
"Tbg.972.2.2330",2
"Tbg.972.2.3930",10
"Tbg.972.2.4160",1
"Tbg.972.2.1990",6
"Tbg.972.2.790",0
"Tbg.972.2.4070",1
"Tbg.972.2.2960",1
"Tbg.972.2.1370",1
"Tbg.972.2.650",0
"Tbg.972.2.2540",1
"Tbg.972.2.3180",0
"Tbg.972.2.2420",2
"Tbg.972.2.680",4
"Tbg.972.2.180",0
"Tbg.972.2.760",4
"Tbg.972.2.3210",0
"Tbg.972.2.2510",3
"Tbg.972.2.4170",2
"Tbg.972.2.3280",1
"Tbg.972.2.1600",0
"Tbg.972.2.1430",1
"Tbg.972.2.2260",0
"Tbg.972.2.1820",2
"Tbg.972.2.3450",0
"Tbg.972.2.2770",0
"Tbg.972.2.4240",2
"Tbg.972.2.4370",0
"Tbg.972.2.3150",0
"Tbg.972.2.3820",11
"Tbg.972.2.1410",5
"Tbg.972.2.4140",1
"Tbg.972.2.1070",1
"Tbg.972.2.3060",4
"Tbg.972.2.910",2
"Tbg.972.2.3070",1
"Tbg.972.2.4010",4
"Tbg.972.2.3310",5
"Tbg.972.2.2530",0
"Tbg.972.2.1850",1
"Tbg.972.2.3570",0
"Tbg.972.2.2690",1
"Tbg.972.2.2220",4
"Tbg.972.2.2300",0
"Tbg.972.2.3100",1
"Tbg.972.2.4230",3
"Tbg.972.2.940",2
"Tbg.972.2.1760",0
"Tbg.972.2.2790",0
"Tbg.972.2.2450",1
"Tbg.972.2.1910",8
"Tbg.972.2.520",1
"Tbg.972.2.4210",1
"Tbg.972.2.4060",4
"Tbg.972.2.2520",2
"Tbg.972.2.320",2
"Tbg.972.2.3900",5
"Tbg.972.2.4180",2
"Tbg.972.2.330",2
"Tbg.972.2.2460",1
"Tbg.972.2.3850",7
"Tbg.972.2.2970",3
"Tbg.972.2.2830",4
"Tbg.972.2.1570",0
"Tbg.972.2.2240",2
"Tbg.972.2.4130",1
"Tbg.972.2.3300",3
"Tbg.972.2.1110",3
"Tbg.972.2.4430",1
"Tbg.972.2.2440",4
"Tbg.972.2.2500",1
"Tbg.972.2.2810",0
"Tbg.972.2.3550",0
"Tbg.972.2.4280",2
"Tbg.972.2.2310",1
"Tbg.972.2.2890",0
"Tbg.972.2.620",2
"Tbg.972.2.1090",1
"Tbg.972.2.2670",0
"Tbg.972.2.770",5
"Tbg.972.2.4200",2
"Tbg.972.2.4260",0
"Tbg.972.2.4300",0
"Tbg.972.2.2490",0
"Tbg.972.2.3330",2
"Tbg.972.2.2570",4
"Tbg.972.2.3720",0
"Tbg.972.2.2480",2
"Tbg.972.2.3220",8
"Tbg.972.2.3270",1
"Tbg.972.2.1770",0
"Tbg.972.2.3540",0
"Tbg.972.2.3000",3
"Tbg.972.2.3230",9
"Tbg.972.2.410",4
"Tbg.972.2.780",3
"Tbg.972.2.3880",4
"Tbg.972.2.120",1
"Tbg.972.2.930",1
"Tbg.972.2.810",2
"Tbg.972.2.3190",1
"Tbg.972.2.1290",2
"Tbg.972.2.3790",7
"Tbg.972.2.2250",2
"Tbg.972.2.1080",2
"Tbg.972.2.2600",1
"Tbg.972.2.2590",3
"Tbg.972.2.2320",0
"Tbg.972.2.510",0
"Tbg.972.2.3240",2
"Tbg.972.2.2910",0
"Tbg.972.2.1890",1
"Tbg.972.2.2560",4
"Tbg.972.2.2580",3
"Tbg.972.2.260",1
"Tbg.972.2.2990",2
"Tbg.972.2.850",4
"Tbg.972.2.1650",0
"Tbg.972.2.3170",1
"Tbg.972.2.280",0
"Tbg.972.2.1800",2
"Tbg.972.2.2380",1
"Tbg.972.2.1120",1
"Tbg.972.2.740",0
"Tbg.972.2.1340",1
"Tbg.972.2.840",5
"Tbg.972.2.2710",5
"Tbg.972.2.3090",1
"Tbg.972.2.2190",1
"Tbg.972.2.1200",6
"Tbg.972.2.3620",0
"Tbg.972.2.890",2
"Tbg.972.2.340",0
"Tbg.972.2.3200",1
"Tbg.972.2.2800",0
"Tbg.972.2.3430",0
"Tbg.972.2.1500",4
"Tbg.972.2.2150",2
"Tbg.972.2.1790",1
"Tbg.972.2.1130",1
"Tbg.972.2.4190",2
"Tbg.972.2.2070",2
"Tbg.972.2.1740",0
"Tbg.972.2.2050",3
"Tbg.972.2.4110",0
"Tbg.972.2.2040",3
"Tbg.972.2.4090",3
"Tbg.972.2.190",2
"Tbg.972.2.4050",8
"Tbg.972.2.2200",1
"Tbg.972.2.980",1
"Tbg.972.2.3050",1
"Tbg.972.2.990",1
"Tbg.972.2.1160",4
"Tbg.972.2.710",3
"Tbg.972.2.4420",1
"Tbg.972.2.1330",3
"Tbg.972.2.2700",3
"Tbg.972.2.370",3
"Tbg.972.2.3290",2
"Tbg.972.2.2740",6
"Tbg.972.2.390",2
"Tbg.972.2.2340",1
"Tbg.972.2.2400",1
"Tbg.972.2.3970",5
"Tbg.972.2.3640",0
"Tbg.972.2.3010",3
"Tbg.972.2.1390",5
"Tbg.972.2.2020",1
"Tbg.972.2.2470",4
"Tbg.972.2.1630",0
"Tbg.972.2.3040",3
"Tbg.972.2.4410",0
"Tbg.972.2.4310",0
"Tbg.972.2.3760",1
"Tbg.972.2.3700",0
"Tbg.972.2.2170",0
"Tbg.972.2.2680",0
"Tbg.972.2.1440",3
"Tbg.972.2.300",1
"Tbg.972.2.2010",4
"Tbg.972.2.1510",3
"Tbg.972.2.2410",1
"Tbg.972.2.2940",1
"Tbg.972.2.3740",0
"Tbg.972.2.2610",1
"Tbg.972.2.2280",0
"Tbg.972.2.960",1
"Tbg.972.2.1610",0
"Tbg.972.2.950",1
"Tbg.972.2.900",3
"Tbg.972.2.2350",0
"Tbg.972.2.1350",1
"Tbg.972.2.4270",2
"Tbg.972.2.2880",0
"Tbg.972.2.1300",3
"Tbg.972.2.630",0
"Tbg.972.2.870",4
"Tbg.972.2.1210",2
"Tbg.972.2.2360",0
"Tbg.972.2.1720",0
"Tbg.972.2.2370",1
"Tbg.972.2.490",1
"Tbg.972.2.1050",3
"Tbg.972.2.3130",1
"Tbg.972.2.1140",4
"Tbg.972.2.1700",0
"Tbg.972.2.250",3
"Tbg.972.2.800",0
"Tbg.972.2.4080",1
"Tbg.972.2.2920",0
"Tbg.972.2.2270",0
"Tbg.972.2.1100",2
"Tbg.972.2.1950",4
"Tbg.972.2.1940",9
"Tbg.972.2.2840",6
"Tbg.972.2.2980",3
"Tbg.972.2.4380",0
"Tbg.972.2.1520",4
"Tbg.972.2.1970",3
"Tbg.972.2.3600",0
"Tbg.972.2.4250",0
"Tbg.972.2.350",0
"Tbg.972.2.1580",0
"Tbg.972.2.1420",0
"Tbg.972.2.1900",3
"Tbg.972.2.1860",0
"Tbg.972.2.2100",5
"Tbg.972.2.4000",4
"Tbg.972.2.1380",1
"Tbg.972.2.170",1
"Tbg.972.2.1260",3
"Tbg.972.2.2780",0
"Tbg.972.2.430",3
"Tbg.972.2.700",4
"Tbg.972.2.4350",0
"Tbg.972.2.1560",3
"Tbg.972.2.3350",0
"Tbgamb.snRNA0001",3
"Tbg.972.2.4040",2
"Tbg.972.2.3030",3
"Tbg.972.2.360",2
"Tbg.972.2.2870",2
"Tbg.972.2.2180",1
"Tbg.972.2.4320",0
"Tbg.972.2.2900",0
"Tbg.972.2.1030",2
"Tbg.972.2.2820",1
"Tbg.972.2.2720",4
"Tbg.972.2.2760",1
"Tbg.972.2.400",3
"Tbg.972.2.480",2
"Tbg.972.2.60",1
"Tbg.972.2.2210",3
"Tbg.972.2.2660",1
"Tbg.972.2.1680",0
"Tbg.972.2.690",2
"Tbg.972.2.3390",0
"Tbg.972.2.3920",5
"Tbg.972.2.1830",3
"Tbg.972.2.3080",1
"Tbg.972.2.3260",2
"Tbg.972.2.730",1
"Tbg.972.2.1310",6
"Tbg.972.2.2160",0
"Tbg.972.2.3520",0
"Tbg.972.2.3370",0
"Tbg.972.2.4100",2
"Tbg.972.2.1450",5
"Tbg.972.2.4120",0
"Tbg.972.2.3580",0
"Tbg.972.2.1230",6
"Tbg.972.2.4150",0
"Tbg.972.2.670",3
"Tbg.972.2.1840",2
"Tbg.972.2.3160",1
"Tbg.972.2.2640",2
"Tbg.972.2.1170",3
"Tbg.972.2.290",1
"Tbg.972.2.3660",0
"Tbg.972.2.3490",0
"Tbg.972.2.4390",0
"Tbg.972.2.3470",0
"Tbg.972.2.3410",0
"Tbg.972.2.4340",0
"Tbg.972.2.3500",0
"Tbg.972.2.3250",1
"Tbg.972.2.1810",1
"Tbg.972.2.1010",1
"Tbg.972.2.2750",1
"Tbg972.3.2430",1
"Tbg972.3.3160",3
"Tbg972.3.3070",0
"Tbg972.3.2120",1
"Tbg972.3.4630",4
"Tbg972.3.6220",0
"Tbg972.3.5740",1
"Tbg972.3.4990",0
"Tbg972.3.2310",1
"Tbg972.3.2740",1
"Tbg972.3.640",1
"Tbg972.3.310",0
"Tbg972.3.560",1
"Tbg972.3.1170",1
"Tbg972.3.5490",1
"Tbg972.3.5830",1
"Tbg972.3.4360",4
"Tbg972.3.4850",1
"Tbg972.3.2140",0
"Tbg972.3.4540",0
"Tbg972.3.810",2
"Tbg972.3.4910",2
"Tbg972.3.470",0
"Tbg972.3.50",0
"Tbg972.3.5390",6
"Tbg972.3.4680",2
"Tbg972.3.2730",1
"Tbg972.3.2580",0
"Tbg972.3.4560",5
"Tbg972.3.2610",4
"Tbg972.3.2840",1
"Tbg972.3.3640",9
"Tbg972.3.260",0
"Tbg972.3.1670",2
"Tbg972.3.1120",0
"Tbg972.3.3780",1
"Tbg972.3.3430",4
"Tbg972.3.1240",4
"Tbg972.3.4620",1
"Tbg972.3.6150",2
"Tbg972.3.5810",4
"Tbg972.3.1530",1
"Tbg972.3.4670",2
"Tbg972.3.2160",2
"Tbg972.3.160",7
"Tbg972.3.1220",4
"Tbg972.3.3850",3
"Tbg972.3.5590",1
"Tbg972.3.3360",3
"Tbg972.3.250",0
"Tbg972.3.3520",2
"Tbg972.3.5330",0
"Tbg972.3.3100",0
"Tbg972.3.2190",2
"Tbg972.3.4320",8
"Tbg972.3.140",2
"Tbg972.3.5530",4
"Tbg972.3.5290",0
"Tbg972.3.210",0
"Tbg972.3.550",0
"Tbg972.3.350",2
"Tbg972.3.40",0
"Tbg972.3.6090",2
"Tbg972.3.1570",1
"Tbg972.3.6020",4
"Tbg972.3.3090",0
"Tbg972.3.5090",2
"Tbg972.3.530",0
"Tbg972.3.5000",0
"Tbg972.3.3460",6
"Tbg972.3.3290",4
"Tbg972.3.3300",1
"Tbg972.3.3740",5
"Tbg972.3.2790",0
"Tbg972.3.4920",1
"Tbg972.3.3960",3
"Tbg972.3.1010",0
"Tbg972.3.5850",4
"Tbg972.3.1000",1
"Tbg972.3.6080",0
"Tbg972.3.100",1
"Tbg972.3.2020",0
"Tbg972.3.480",1
"Tbg972.3.950",1
"Tbg972.3.4610",2
"Tbg972.3.5120",1
"Tbg972.3.3410",1
"Tbg972.3.4840",5
"Tbg972.3.3990",2
"Tbg972.3.5470",1
"Tbg972.3.1750",0
"Tbg972.3.4310",7
"Tbg972.3.1770",2
"Tbg972.3.5960",4
"Tbg972.3.1480",3
"Tbg972.3.3840",1
"Tbg972.3.2760",1
"Tbg972.3.6340",0
"Tbg972.3.6050",2
"Tbg972.3.6350",3
"Tbg972.3.930",1
"Tbg972.3.4190",2
"Tbg972.3.6030",3
"Tbg972.3.1790",8
"Tbg972.3.110",2
"Tbg972.3.4660",2
"Tbg972.3.1160",0
"Tbg972.3.800",1
"Tbg972.3.4380",2
"Tbg972.3.4510",0
"Tbg972.3.5300",0
"Tbg972.3.1650",1
"Tbg972.3.1600",1
"Tbg972.3.3050",1
"Tbg972.3.2350",1
"Tbg972.3.2800",5
"Tbg972.3.910",0
"Tbg972.3.4060",2
"Tbg972.3.1210",2
"Tbg972.3.3260",1
"Tbg972.3.2700",2
"Tbg972.3.4070",0
"Tbg972.3.3760",2
"Tbg972.3.360",2
"Tbg972.3.20",0
"Tbg972.3.2150",1
"Tbg972.3.4050",3
"Tbg972.3.5860",5
"Tbg972.3.5970",0
"Tbg972.3.3590",1
"Tbg972.3.370",1
"Tbg972.3.1130",2
"Tbg972.3.4500",1
"Tbg972.3.5650",0
"Tbg972.3.2100",0
"Tbg972.3.5350",2
"Tbg972.3.2970",0
"Tbg972.3.1690",2
"Tbg972.3.3230",0
"Tbg972.3.770",6
"Tbg972.3.980",0
"Tbg972.3.3770",6
"Tbg972.3.790",1
"Tbg972.3.5660",0
"Tbg972.3.2360",0
"Tbg972.3.3910",2
"Tbg972.3.5020",0
"Tbg972.3.1140",1
"Tbg972.3.3690",1
"Tbg972.3.3500",3
"Tbg972.3.130",0
"Tbg972.3.3560",1
"Tbg972.3.2040",4
"Tbg972.3.4490",1
"Tbg972.3.1410",2
"Tbg972.3.4390",48
"Tbg972.3.1930",0
"Tbg972.3.4210",3
"Tbg972.3.5980",0
"Tbg972.3.2710",1
"Tbg972.3.5600",2
"Tbg972.3.2210",0
"Tbg972.3.2080",1
"Tbg972.3.620",1
"Tbg972.3.1850",1
"Tbg972.3.4980",0
"Tbg972.3.2380",1
"Tbg972.3.880",3
"Tbg972.3.1500",1
"Tbg972.3.1590",3
"Tbg972.3.1370",1
"Tbg972.3.5160",1
"Tbg972.3.5550",2
"Tbg972.3.2280",0
"Tbg972.3.3380",0
"Tbg972.3.4650",3
"Tbg972.3.1550",0
"Tbg972.3.3030",2
"Tbg972.3.30",0
"Tbg972.3.5430",3
"Tbg972.3.6290",0
"Tbg972.3.2390",2
"Tbg972.3.450",0
"Tbg972.3.1270",1
"Tbg972.3.1100",3
"Tbg972.3.1180",1
"Tbg972.3.2560",0
"Tbg972.3.6010",2
"Tbg972.3.3010",2
"Tbg972.3.1200",1
"Tbg972.3.2410",3
"Tbg972.3.1870",2
"Tbg972.3.4700",4
"Tbg972.3.1380",1
"Tbg972.3.3270",0
"Tbg972.3.4460",0
"Tbg972.3.4020",2
"Tbg972.3.4300",6
"Tbg972.3.1660",2
"Tbg972.3.5220",1
"Tbg972.3.2570",0
"Tbg972.3.1080",0
"Tbg972.3.3420",3
"Tbg972.3.5310",2
"Tbg972.3.3350",3
"Tbg972.3.1860",0
"Tbg972.3.4080",1
"Tbg972.3.1250",1
"Tbg972.3.5450",2
"Tbg972.3.5880",2
"Tbg972.3.3240",1
"Tbg972.3.590",3
"Tbg972.3.4730",0
"Tbg972.3.1710",1
"Tbg972.3.3450",2
"Tbg972.3.3550",1
"Tbg972.3.6160",1
"Tbg972.3.4880",1
"Tbg972.3.3820",3
"Tbg972.3.240",1
"Tbg972.3.1050",3
"Tbg972.3.1030",0
"Tbg972.3.4900",2
"Tbg972.3.6240",1
"Tbg972.3.3310",2
"Tbg972.3.80",0
"Tbg972.3.3540",1
"Tbg972.3.180",8
"Tbg972.3.2520",0
"Tbg972.3.2500",1
"Tbg972.3.4640",3
"Tbg972.3.5340",0
"Tbg972.3.70",1
"Tbg972.3.1920",1
"Tbg972.3.5820",6
"Tbg972.3.2450",0
"Tbg972.3.490",1
"Tbg972.3.3700",0
"Tbg972.3.2180",1
"Tbg972.3.1880",3
"Tbg972.3.4090",1
"Tbg972.3.4180",2
"Tbg972.3.6100",2
"Tbg972.3.5540",5
"Tbg972.3.690",0
"Tbg972.3.3950",2
"Tbg972.3.1990",6
"Tbg972.3.10",0
"Tbg972.3.5700",1
"Tbg972.3.5520",1
"Tbg972.3.5500",1
"Tbg972.3.460",0
"Tbg972.3.6180",0
"Tbg972.3.6040",1
"Tbg972.3.2960",0
"Tbg972.3.5130",11
"Tbg972.3.1620",1
"Tbg972.3.1460",4
"Tbg972.3.2330",0
"Tbg972.3.5200",2
"Tbg972.3.1350",1
"Tbg972.3.870",3
"Tbg972.3.330",3
"Tbg972.3.6250",1
"Tbg972.3.2010",5
"Tbg972.3.2110",1
"Tbg972.3.290",1
"Tbg972.3.2000",4
"Tbg972.3.5620",4
"Tbg972.3.4790",5
"Tbg972.3.1950",1
"Tbg972.3.1020",1
"Tbg972.3.1360",0
"Tbg972.3.830",0
"Tbg972.3.1760",0
"Tbg972.3.6360",3
"Tbg972.3.1110",1
"Tbg972.3.4940",1
"Tbg972.3.2660",0
"Tbg972.3.3110",4
"Tbg972.3.3510",7
"Tbg972.3.5770",0
"Tbg972.3.200",2
"Tbg972.3.3530",2
"Tbg972.3.2980",0
"Tbg972.3.3080",1
"Tbg972.3.4480",1
"Tbg972.3.4260",4
"Tbg972.3.6070",1
"Tbg972.3.5790",2
"Tbg972.3.380",3
"Tbg972.3.3880",0
"Tbg972.3.5320",1
"Tbg972.3.5100",4
"Tbg972.3.4760",0
"Tbg972.3.3870",0
"Tbg972.3.6000",1
"Tbg972.3.5610",1
"Tbg972.3.4240",2
"Tbg972.3.3170",3
"Tbg972.3.700",1
"Tbg972.3.2650",2
"Tbg972.3.4950",0
"Tbg972.3.4040",7
"Tbg972.3.510",0
"Tbg972.3.3940",3
"Tbg972.3.1280",2
"Tbg972.3.3060",1
"Tbg972.3.4220",5
"Tbg972.3.3440",2
"Tbg972.3.5900",2
"Tbg972.3.5280",0
"Tbg972.3.3860",3
"Tbg972.3.4130",2
"Tbg972.3.6110",0
"Tbg972.3.1640",1
"Tbg972.3.4110",1
"Tbg972.3.6260",1
"Tbg972.3.4010",1
"Tbg972.3_rRNA_1",0
"Tbg972.3.1090",2
"Tbg972.3.440",1
"Tbg972.3.3330",1
"Tbg972.3.5580",0
"Tbg972.3.3480",1
"Tbg972.3.2270",0
"Tbg972.3.720",0
"Tbg972.3.1290",1
"Tbg972.3.5210",1
"Tbg972.3.6320",1
"Tbg972.3.6270",0
"Tbg972.3.3390",1
"Tbg972.3.3970",3
"Tbg972.3.3710",0
"Tbg972.3.4410",53
"Tbg972.3.2690",4
"Tbg972.3.4290",3
"Tbg972.3.5630",2
"Tbg972.3.1260",1
"Tbg972.3.6300",1
"Tbg972.3.1700",3
"Tbg972.3.1060",2
"Tbg972.3.6210",0
"Tbg972.3.6280",0
"Tbg972.3.3490",1
"Tbg972.3.1720",2
"Tbg972.3.5750",1
"Tbg972.3.400",1
"Tbg972.3.6370",1
"Tbg972.3.1560",0
"Tbg972.3.5460",1
"Tbg972.3.5040",5
"Tbg972.3.1910",4
"Tbg972.3.4590",1
"Tbg972.3.5250",1
"Tbg972.3.4860",1
"Tbg972.3.1940",1
"Tbg972.3.2290",1
"Tbg972.3.2890",0
"Tbg972.3.3900",2
"Tbg972.3.1320",1
"Tbg972.3.4520",3
"Tbg972.3.4530",3
"Tbg972.3.1430",3
"Tbg972.3.890",4
"Tbg972.3.320",3
"Tbg972.3.4470",2
"Tbg972.3.5680",3
"Tbg972.3.3830",2
"Tbg972.3.1960",1
"Tbg972.3.2320",2
"Tbg972.3.1150",0
"Tbg972.3.4450",1
"Tbg972.3.860",3
"Tbg972.3.4150",0
"Tbg972.3.2470",4
"Tbg972.3.5640",3
"Tbg972.3.3680",5
"Tbg972.3.5030",4
"Tbg972.3.2260",0
"Tbg972.3.4250",2
"Tbg972.3.2220",0
"Tbg972.3.1820",12
"Tbg972.3.280",1
"Tbg972.3.6130",1
"Tbg972.3.5420",1
"Tbg972.3.820",1
"Tbg972.3.3580",3
"Tbg972.3.660",2
"Tbg972.3.1070",0
"Tbg972.3.5060",4
"Tbg972.3.4970",0
"Tbg972.3.3660",12
"Tbg972.3.340",0
"Tbg972.3.2540",0
"Tbg972.3.1330",1
"Tbg972.3.1300",0
"Tbg972.3.670",2
"Tbg972.3.3400",0
"Tbg972.3.2820",1
"Tbg972.3.1190",2
"Tbg972.3_rRNA_2",1
"Tbg972.3.5140",3
"Tbg972.3.90",0
"Tbg972.3.3280",2
"Tbg972.3.2770",0
"Tbg972.3.5760",2
"Tbg972.3.60",1
"Tbg972.3.5570",3
"Tbg972.3.5360",2
"Tbg972.3.6120",1
"Tbg972.3.5990",2
"Tbg972.3.6140",1
"Tbg972.3.4160",1
"Tbg972.3.3720",4
"Tbg972.3.6230",0
"Tbg972.3.3370",0
"Tbg972.3.990",2
"Tbg972.3.4690",4
"Tbg972.3.5920",4
"Tbg972.3.2400",0
"Tbg972.3.2930",2
"Tbg972.3.730",6
"Tbg972.3.2720",2
"Tbg972.3.4550",2
"Tbg972.3.2440",0
"Tbg972.3.4720",0
"Tbg972.3.3320",1
"Tbg972.3.3570",3
"Tbg972.3.3040",2
"Tbg972.3.2910",0
"Tbg972.3.4710",0
"Tbg972.3.4200",4
"Tbg972.3.2940",3
"Tbg972.3.2990",2
"Tbg972.3.4580",3
"Tbg972.3.1970",5
"Tbg972.3.540",0
"Tbg972.3.1680",4
"Tbg972.3.5370",3
"Tbg972.3.6060",3
"Tbg972.3.4890",1
"Tbg972.3.430",1
"Tbg972.3.2590",0
"Tbg972.3.6390",0
"Tbg972.3.5180",1
"Tbg972.3.4780",0
"Tbg972.3.3980",3
"Tbg972.3_ITS_1",0
"Tbg972.3.5910",0
"Tbg972.3.4750",2
"Tbg972.3.6310",3
"Tbg972.3.1890",1
"Tbg972.3.1040",1
"Tbg972.3.2490",4
