"seq_id","pqsNumber"
"TevSTIB805.1.460",7
"TevSTIB805.1.1580",0
"TevSTIB805.1.2760",0
"TevSTIB805.1.2840",0
"TevSTIB805.1.2440",1
"TevSTIB805.1.5010",1
"TevSTIB805.1.2450",1
"TevSTIB805.1.4100",0
"TevSTIB805.1.2320",1
"TevSTIB805.1.1830",1
"TevSTIB805.1.120",0
"TevSTIB805.1.3220",0
"TevSTIB805.1.3780",2
"TevSTIB805.1.3300",2
"TevSTIB805.1.1120",1
"TevSTIB805.1.4250",0
"TevSTIB805.1.5220",0
"TevSTIB805.1.4370",3
"TevSTIB805.1.2050",2
"TevSTIB805.1.2380",1
"TevSTIB805.1.610",1
"TevSTIB805.1.1780",2
"TevSTIB805.1.1750",1
"TevSTIB805.1.1140",1
"TevSTIB805.1.410",2
"TevSTIB805.1.470",4
"TevSTIB805.1.950",0
"TevSTIB805.1.1700",0
"TevSTIB805.1.3400",1
"TevSTIB805.1.4150",1
"TevSTIB805.1.810",1
"TevSTIB805.1.3350",6
"TevSTIB805.1.250",0
"TevSTIB805.1.50",0
"TevSTIB805.1.4530",0
"TevSTIB805.1.2590",3
"TevSTIB805.1.1790",0
"TevSTIB805.1.3960",3
"TevSTIB805.1.4170",3
"TevSTIB805.1.2220",3
"TevSTIB805.1.1950",0
"TevSTIB805.1.1290",2
"TevSTIB805.1.4050",3
"TevSTIB805.1.4950",0
"TevSTIB805.1.2370",1
"TevSTIB805.1.1170",0
"TevSTIB805.1.1430",3
"TevSTIB805.1.1050",0
"TevSTIB805.1.210",0
"TevSTIB805.1.1160",2
"TevSTIB805.1.1090",3
"TevSTIB805.1.4060",1
"TevSTIB805.1.1650",2
"TevSTIB805.1.110",1
"TevSTIB805.1.3480",1
"TevSTIB805.1.1530",1
"TevSTIB805.1.2020",6
"TevSTIB805.1.1490",0
"TevSTIB805.1.3020",2
"TevSTIB805.1.900",0
"TevSTIB805.1.3980",1
"TevSTIB805.1.2660",0
"TevSTIB805.1.3380",1
"TevSTIB805.1.4440",0
"TevSTIB805.1.4940",0
"TevSTIB805.1.4750",0
"TevSTIB805.1.1990",1
"TevSTIB805.1.520",1
"TevSTIB805.1.4840",0
"TevSTIB805.1.5180",1
"TevSTIB805.1.1920",1
"TevSTIB805.1.3860",1
"TevSTIB805.1.1880",1
"TevSTIB805.1.4200",8
"TevSTIB805.1.4640",0
"TevSTIB805.1.140",0
"TevSTIB805.1.3840",2
"TevSTIB805.1.2890",4
"TevSTIB805.1.3570",1
"TevSTIB805.1.5170",0
"TevSTIB805.1.1520",0
"TevSTIB805.1.3800",2
"TevSTIB805.1.2490",2
"TevSTIB805.1.670",0
"TevSTIB805.1.1620",2
"TevSTIB805.1.4280",0
"TevSTIB805.1.2130",2
"TevSTIB805.1.760",0
"TevSTIB805.2.60",2
"TevSTIB805.2.3530",0
"TevSTIB805.2.1050",3
"TevSTIB805.2.2300",2
"TevSTIB805.2.1490",3
"TevSTIB805.2.960",0
"TevSTIB805.2.1650",0
"TevSTIB805.2.2620",0
"TevSTIB805.2.1040",5
"TevSTIB805.2.590",0
"TevSTIB805.2.2900",9
"TevSTIB805.2.470",3
"TevSTIB805.2.3140",6
"TevSTIB805.2.2050",1
"TevSTIB805.2.2390",2
"TevSTIB805.2.890",0
"TevSTIB805.2.560",0
"TevSTIB805.2.1510",2
"TevSTIB805.2.940",1
"TevSTIB805.2.2230",1
"TevSTIB805.2.1170",0
"TevSTIB805.2.350",1
"TevSTIB805.2.1060",3
"TevSTIB805.2.80",0
"TevSTIB805.2.1750",0
"TevSTIB805.2.2100",2
"TevSTIB805.2.1280",2
"TevSTIB805.2.210",0
"TevSTIB805.2.2590",6
"TevSTIB805.2.3520",0
"TevSTIB805.2.810",3
"TevSTIB805.2.1790",0
"TevSTIB805.2.220",0
"TevSTIB805.2.510",0
"TevSTIB805.2.930",1
"TevSTIB805.2.680",0
"TevSTIB805.2.1840",4
"TevSTIB805.2.1090",2
"TevSTIB805.2.140",2
"TevSTIB805.2.1870",0
"TevSTIB805.2.1270",2
"TevSTIB805.2.1770",0
"TevSTIB805.2.2320",1
"TevSTIB805.2.3660",0
"TevSTIB805.2.3410",2
"TevSTIB805.2.3270",10
"TevSTIB805.2.3040",0
"TevSTIB805.2.1760",0
"TevSTIB805.2.3650",0
"TevSTIB805.2.1610",0
"TevSTIB805.2.530",0
"TevSTIB805.2.1860",1
"TevSTIB805.2.380",1
"TevSTIB805.2.50",1
"TevSTIB805.2.1890",3
"TevSTIB805.2.3490",0
"TevSTIB805.2.980",2
"TevSTIB805.2.2010",6
"TevSTIB805.2.770",0
"TevSTIB805.2.860",2
"TevSTIB805.2.2030",0
"TevSTIB805.2.2370",6
"TevSTIB805.2.720",0
"TevSTIB805.2.1600",0
"TevSTIB805.2.3220",3
"TevSTIB805.2.1710",3
"TevSTIB805.2.1960",1
"TevSTIB805.2.1690",4
"TevSTIB805.2.3360",0
"TevSTIB805.2.2130",0
"TevSTIB805.2.2170",0
"TevSTIB805.2.3060",0
"TevSTIB805.2.1460",1
"TevSTIB805.2.2260",4
"TevSTIB805.2.2580",4
"TevSTIB805.2.780",0
"TevSTIB805.2.1230",0
"TevSTIB805.2.3250",1
"TevSTIB805.2.2680",3
"TevSTIB805.2.1850",2
"TevSTIB805.2.160",0
"TevSTIB805.2.2950",1
"TevSTIB805.2.2650",0
"TevSTIB805.2.2780",1
"TevSTIB805.2.1480",4
"TevSTIB805.2.2080",3
"TevSTIB805.2.800",3
"TevSTIB805.2.2060",1
"TevSTIB805.2.2460",0
"TevSTIB805.2.790",0
"TevSTIB805.2.2520",1
"TevSTIB805.2.3580",0
"TevSTIB805.2.1550",2
"TevSTIB805.2.2810",2
"TevSTIB805.2.2290",4
"TevSTIB805.2.390",0
"TevSTIB805.2.1830",3
"TevSTIB805.2.2500",4
"TevSTIB805.2.300",0
"TevSTIB805.2.2850",1
"TevSTIB805.2.630",1
"TevSTIB805.2.3170",14
"TevSTIB805.2.2610",0
"TevSTIB805.2.2880",1
"TevSTIB805.2.3180",6
"TevSTIB805.2.3300",3
"TevSTIB805.2.2430",2
"TevSTIB805.2.2190",1
"TevSTIB805.2.3150",6
"TevSTIB805.2.2600",2
"TevSTIB805.2.1340",1
"TevSTIB805.2.3440",1
"TevSTIB805.2.1010",4
"TevSTIB805.2.2790",1
"TevSTIB805.2.920",1
"TevSTIB805.2.1680",2
"TevSTIB805.2.570",2
"TevSTIB805.2.200",0
"TevSTIB805.2.3640",0
"TevSTIB805.2.850",1
"TevSTIB805.2.2750",1
"TevSTIB805.2.1800",0
"TevSTIB805.2.2160",1
"TevSTIB805.2.2890",0
"TevSTIB805.2.2960",2
"TevSTIB805.2.3570",0
"TevSTIB805.2.1670",3
"TevSTIB805.2.3620",0
"TevSTIB805.2.360",1
"TevSTIB805.2.2740",3
"TevSTIB805.2.3470",1
"TevSTIB805.2.90",0
"TevSTIB805.2.20",0
"TevSTIB805.2.3550",0
"TevSTIB805.2.2220",1
"TevSTIB805.2.2110",2
"TevSTIB805.2.3240",0
"TevSTIB805.2.3160",8
"TevSTIB805.2.30",1
"TevSTIB805.2.40",1
"TevSTIB805.2.3400",2
"TevSTIB805.2.2420",1
"TevSTIB805.2.3010",0
"TevSTIB805.2.3510",0
"TevSTIB805.2.660",0
"TevSTIB805.2.2940",1
"TevSTIB805.2.2510",6
"TevSTIB805.2.1620",1
"TevSTIB805.2.1980",3
"TevSTIB805.2.1780",0
"TevSTIB805.2.2860",0
"TevSTIB805.2.2480",3
"TevSTIB805.2.1160",2
"TevSTIB805.2.1370",1
"TevSTIB805.2.3430",2
"TevSTIB805.2.1500",6
"TevSTIB805.2.2930",2
"TevSTIB805.2.1530",3
"TevSTIB805.2.2450",0
"TevSTIB805.2.830",0
"TevSTIB805.2.1150",4
"TevSTIB805.2.460",1
"TevSTIB805.2.1400",1
"TevSTIB805.2.2400",2
"TevSTIB805.2.1420",1
"TevSTIB805.2.1740",0
"TevSTIB805.2.1820",3
"TevSTIB805.2.10",1
"TevSTIB805.2.1910",8
"TevSTIB805.2.2630",0
"TevSTIB805.2.670",0
"TevSTIB805.2.250",0
"TevSTIB805.2.2830",0
"TevSTIB805.2.260",1
"TevSTIB805.2.2020",2
"TevSTIB805.2.340",0
"TevSTIB805.2.230",0
"TevSTIB805.2.330",0
"TevSTIB805.2.840",0
"TevSTIB805.2.500",0
"TevSTIB805.2.2730",3
"TevSTIB805.2.3420",1
"TevSTIB805.2.600",0
"TevSTIB805.2.3080",4
"TevSTIB805.2.3560",0
"TevSTIB805.2.3090",8
"TevSTIB805.2.870",2
"TevSTIB805.2.1470",4
"TevSTIB805.2.3020",0
"TevSTIB805.2.3120",5
"TevSTIB805.2.280",1
"TevSTIB805.2.150",0
"TevSTIB805.2.520",0
"TevSTIB805.2.2990",2
"TevSTIB805.2.3200",4
"TevSTIB805.2.2660",1
"TevSTIB805.2.1410",2
"TevSTIB805.2.1360",1
"TevSTIB805.2.1880",1
"TevSTIB805.2.2920",1
"TevSTIB805.2.910",1
"TevSTIB805.2.3390",2
"TevSTIB805.2.1330",1
"TevSTIB805.2.1950",4
"TevSTIB805.2.1220",0
"TevSTIB805.2.3280",5
"TevSTIB805.2.2380",4
"TevSTIB805.2.1020",5
"TevSTIB805.2.1140",2
"TevSTIB805.2.3260",1
"TevSTIB805.2.1190",4
"TevSTIB805.2.2840",1
"TevSTIB805.2.2550",0
"TevSTIB805.2.3030",0
"TevSTIB805.2.270",1
"TevSTIB805.2.3480",1
"TevSTIB805.2.2690",3
"TevSTIB805.2.1000",2
"TevSTIB805.2.3590",0
"TevSTIB805.2.1700",2
"TevSTIB805.2.2570",1
"TevSTIB805.2.3310",2
"TevSTIB805.2.1810",1
"TevSTIB805.2.2070",3
"TevSTIB805.2.1540",1
"TevSTIB805.2.1070",0
"TevSTIB805.2.1730",4
"TevSTIB805.2.70",0
"TevSTIB805.2.3460",0
"TevSTIB805.2.1110",1
"TevSTIB805.2.3610",0
"TevSTIB805.2.1440",3
"TevSTIB805.2.610",0
"TevSTIB805.2.690",0
"TevSTIB805.2.650",1
"TevSTIB805.2.3370",1
"TevSTIB805.2.2000",2
"TevSTIB805.2.2330",2
"TevSTIB805.2.2350",0
"TevSTIB805.2.1210",3
"TevSTIB805.2.2760",4
"TevSTIB805.2.580",0
"TevSTIB805.2.180",0
"TevSTIB805.2.3100",7
"TevSTIB805.2.2270",1
"TevSTIB805.2.1970",3
"TevSTIB805.2.2040",0
"TevSTIB805.2.1660",1
"TevSTIB805.2.2720",3
"TevSTIB805.2.1580",3
"TevSTIB805.2.2540",0
"TevSTIB805.2.820",0
"TevSTIB805.2.480",3
"TevSTIB805.2.1450",1
"TevSTIB805.2.1520",7
"TevSTIB805.2.430",0
"TevSTIB805.2.1990",0
"TevSTIB805.2.1080",1
"TevSTIB805.2.2910",2
"TevSTIB805.2.1130",3
"TevSTIB805.2.320",0
"TevSTIB805.2.290",0
"TevSTIB805.2.2530",0
"TevSTIB805.2.2200",0
"TevSTIB805.2.1300",2
"TevSTIB805.2.1250",6
"TevSTIB805.2.2090",4
"TevSTIB805.2.2240",1
"TevSTIB805.2.1560",3
"TevSTIB805.2.2700",2
"TevSTIB805.2.3230",3
"TevSTIB805.2.3210",1
"TevSTIB805.2.2150",0
"TevSTIB805.2.550",0
"TevSTIB805.2.990",3
"TevSTIB805.2.740",0
"TevSTIB805.2.1120",2
"TevSTIB805.2.1590",1
"TevSTIB805.2.3340",1
"TevSTIB805.2.490",0
"TevSTIB805.2.1240",3
"TevSTIB805.2.2670",1
"TevSTIB805.2.3540",0
"TevSTIB805.2.370",2
"TevSTIB805.2.2410",1
"TevSTIB805.2.1350",1
"TevSTIB805.2.2640",0
"TevSTIB805.2.750",4
"TevSTIB805.2.950",2
"TevSTIB805.2.640",0
"TevSTIB805.2.1290",3
"TevSTIB805.2.620",0
"TevSTIB805.2.400",0
"TevSTIB805.2.2440",1
"TevSTIB805.2.1030",5
"TevSTIB805.2.2770",1
"TevSTIB805.2.130",0
"TevSTIB805.2.3190",5
"TevSTIB805.2.3380",2
"TevSTIB805.2.110",0
"TevSTIB805.2.3130",6
"TevSTIB805.2.2340",2
"TevSTIB805.2.2980",5
"TevSTIB805.2.700",0
"TevSTIB805.2.2970",3
"TevSTIB805.2.240",0
"TevSTIB805.2.2820",0
"TevSTIB805.2.3320",0
"TevSTIB805.2.2560",0
"TevSTIB805.2.120",0
"TevSTIB805.2.1640",5
"TevSTIB805.2.1940",6
"TevSTIB805.2.2180",2
"TevSTIB805.2.970",0
"TevSTIB805.2.1100",0
"TevSTIB805.2.3350",1
"TevSTIB805.2.2800",2
"TevSTIB805.2.1930",2
"TevSTIB805.2.900",0
"TevSTIB805.2.3110",0
"TevSTIB805.2.2470",1
"TevSTIB805.2.3330",0
"TevSTIB805.2.440",0
"TevSTIB805.2.3500",0
"TevSTIB805.2.310",0
"TevSTIB805.2.3450",0
"TevSTIB805.2.3070",1
"TevSTIB805.2.410",0
"TevSTIB805.2.170",0
"TevSTIB805.2.2280",1
"TevSTIB805.2.3000",0
"TevSTIB805.2.3290",1
"TevSTIB805.2.880",1
"TevSTIB805.2.420",0
"TevSTIB805.2.100",0
"TevSTIB805.2.2250",2
"TevSTIB805.2.1200",5
"TevSTIB805.2.730",0
"TevSTIB805.2.3050",0
"TevSTIB805.2.3680",0
"TevSTIB805.2.1630",5
"TevSTIB805.2.450",0
"TevSTIB805.2.2140",0
"TevSTIB805.2.2490",5
"TevSTIB805.2.1390",3
"TevSTIB805.2.2120",0
"TevSTIB805.2.2360",3
"TevSTIB805.2.760",4
"TevSTIB805.2.1380",2
"TevSTIB805.2.2210",1
"TevSTIB805.2.2710",3
"TevSTIB805.2.2870",1
"TevSTIB805.2.190",0
"TevSTIB805.2.1430",2
"TevSTIB805.2.1310",1
"TevSTIB805.2.1900",7
"TevSTIB805.2.1180",0
"TevSTIB805.2.1720",5
"TevSTIB805.2.1920",3
"TevSTIB805.2.1320",2
"TevSTIB805.2.3670",0
