"seq_id","inicio","fin","strand","score"
"Tbg972.1.2470",1305,1323,"+",49
"Tbg972.1.2470",1360,1380,"-",47
"Tbg972.1.2470",5167,5210,"-",53
"Tbg972.1.2470",5344,5370,"+",49
"Tbg972.1.2150",295,327,"+",48
"Tbg972.1.2150",1218,1254,"-",48
"Tbg972.1.10",1905,1918,"-",75
"Tbg972.1.10",3156,3176,"-",54
"Tbg972.1.10",3345,3370,"+",58
"Tbg972.1.1660",13,30,"+",69
"Tbg972.1.1660",278,303,"-",61
"Tbg972.1.1660",1419,1456,"-",57
"Tbg972.1.1660",1985,2006,"+",53
"Tbg972.1.1660",2095,2138,"-",93
"Tbg972.1.680",2900,2916,"+",70
"Tbg972.1.680",3493,3517,"-",48
"Tbg972.1.1860",2399,2423,"-",48
"Tbg972.1.1460",762,795,"+",76
"Tbg972.1.1460",921,957,"-",58
"Tbg972.1.1460",2450,2483,"+",76
"Tbg972.1.1460",2609,2645,"-",58
"Tbg972.1.190",166,204,"+",55
"Tbg972.1.190",2519,2539,"-",64
"Tbg972.1.40",2138,2165,"+",70
"Tbg972.1.1310",1277,1326,"+",54
"Tbg972.1.1310",2941,2968,"-",82
"Tbg972.1.1310",3699,3743,"+",123
"Tbg972.1.410",616,647,"+",50
"Tbg972.1.550",1569,1584,"+",53
"Tbg972.1.550",1956,1980,"+",150
"Tbg972.1.1230",1109,1133,"-",59
"Tbg972.1.1230",1639,1656,"+",69
"Tbg972.1.1230",6704,6750,"-",48
"Tbg972.1.1230",9641,9690,"-",47
"Tbg972.1.1230",10113,10138,"-",57
"Tbg972.1.1230",10494,10521,"+",55
"Tbg972.1.1230",10890,10909,"-",84
"Tbg972.1.1230",11212,11237,"+",57
"Tbg972.1.930",406,432,"-",84
"Tbg972.1.930",1935,1977,"-",64
"Tbg972.1.180",2320,2358,"+",55
"Tbg972.1.3370",490,511,"-",49
"Tbg972.1.740",275,299,"+",59
"Tbg972.1.740",585,615,"-",92
"Tbg972.1.740",4482,4503,"+",53
"Tbg972.1.740",4647,4664,"+",69
"Tbg972.1.740",7347,7394,"+",48
"Tbg972.1.3280",596,618,"-",48
"Tbg972.1.3280",2327,2355,"+",51
"Tbg972.1.1480",858,891,"+",76
"Tbg972.1.1480",1017,1053,"-",58
"Tbg972.1.1480",2418,2451,"+",76
"Tbg972.1.1480",2577,2613,"-",58
"Tbg972.1.2030",41,73,"+",49
"Tbg972.1.2030",1659,1695,"-",49
"Tbg972.1.70",1878,1905,"+",70
"Tbg972.1.3250",77,110,"+",91
"Tbg972.1.1410",1898,1941,"+",49
"Tbg972_miscRNA_01",1072,1097,"-",71
"Tbg972_miscRNA_01",4197,4211,"-",73
"Tbg972_miscRNA_01",4948,4970,"-",52
"Tbg972.1.400",438,459,"+",48
"Tbg972.1.400",900,926,"+",56
"Tbg972.1.400",2381,2412,"+",50
"Tbg972.1.3130",4131,4150,"-",93
"Tbg972.1.3100",1899,1941,"+",48
"Tbg972.1.450",2070,2105,"+",62
"Tbg972.1.500",183,211,"-",83
"Tbg972.1.500",267,288,"-",74
"Tbg972.1.500",891,940,"+",65
"Tbg972.1.800",2920,2944,"+",59
"Tbg972.1.2980",312,340,"+",81
"Tbg972.1.2980",1364,1395,"+",48
"Tbg972.1.2980",4338,4371,"+",51
"Tbg972.1.2980",5975,6015,"-",52
"Tbg972.1.3180",2897,2939,"+",48
"Tbg972.1.1920",60,109,"+",56
"Tbg972.1.1920",464,479,"+",55
"Tbg972.1.1920",770,795,"-",57
"Tbg972.1.260",339,373,"-",86
"Tbg972.1.260",1346,1387,"-",70
"Tbg972.1.260",1576,1594,"-",51
"Tbg972.1.1500",730,763,"+",76
"Tbg972.1.1500",889,925,"-",58
"Tbg972.1.1500",2344,2377,"+",76
"Tbg972.1.1500",2503,2539,"-",58
"Tbg972.1.690",71,87,"+",70
"Tbg972.1.690",664,688,"-",48
"Tbg972.1.630",2085,2098,"+",75
"Tbg972.1.30",419,450,"-",81
"Tbg972.1.20",3343,3360,"-",50
"Tbg972.1.20",4211,4242,"-",81
"Tbg972.1.1050",57,94,"+",91
"Tbg972.1.1050",2812,2835,"-",60
"Tbg972.1.1980",81,102,"-",63
"Tbg972.1.1980",185,232,"+",59
"Tbg972.1.1980",839,864,"-",57
"Tbg972.1.1980",2646,2665,"-",93
"Tbg972.1.1980",3203,3230,"-",60
"Tbg972.1.130",472,487,"+",53
"Tbg972.1.130",855,887,"-",49
"Tbg972.1.2050",649,683,"+",68
"Tbg972.1.1620",1962,1977,"-",53
"Tbg972.1.940",71,113,"-",64
"Tbg972.1.940",1966,1991,"-",49
"Tbg972.1.940",3125,3140,"+",55
"Tbg972.1.1710",5401,5422,"-",81
"Tbg972.1.1710",5740,5789,"-",98
"Tbg972.1.1710",6200,6218,"-",95
"Tbg972.1.1710",7211,7242,"-",63
"Tbg972.1.80",1520,1555,"+",47
"Tbg972.1.80",1613,1645,"-",49
"Tbg972.1.80",1791,1809,"-",95
"Tbg972.1.2420",885,921,"+",89
"Tbg972.1.2420",3846,3895,"-",83
"Tbg972.1.2420",4062,4107,"+",52
"Tbg972.1.2420",5871,5903,"-",49
"Tbg972.1.2420",6414,6440,"+",73
"Tbg972.1.120",55,77,"+",61
"Tbg972.1.120",376,405,"-",52
"Tbg972.1.120",509,534,"+",88
"Tbg972.1.120",657,671,"-",73
"Tbg972.1.120",942,980,"-",80
"Tbg972.1.120",2210,2257,"-",47
"Tbg972.1.120",3733,3748,"+",53
"Tbg972.1.3160",2261,2280,"-",93
"Tbg972.1.3160",5535,5577,"+",48
"Tbg972.1.3160",6437,6467,"-",51
"Tbg972.1.2240",252,270,"+",54
"Tbg972.1.2240",1036,1055,"+",49
"Tbg972.1.2240",1424,1443,"+",75
"Tbg972.1.2240",2054,2068,"-",55
"Tbg972.1.2240",9605,9625,"+",47
"Tbg972.1.2240",11143,11176,"-",58
"Tbg972.1.2830",161,175,"-",73
"Tbg972.1.2830",1476,1492,"-",70
"Tbg972.1.2830",3542,3568,"-",48
"Tbg972.1.2830",5901,5924,"+",87
"Tbg972.1.830",2745,2775,"+",47
"Tbg972.1.90",242,277,"+",47
"Tbg972.1.90",335,367,"-",49
"Tbg972.1.90",513,531,"-",95
"Tbg972.1.3340",339,352,"+",75
"Tbg972.1.3340",2236,2257,"-",49
"Tbg972.1.2700",714,739,"-",63
"Tbg972.1.2700",886,913,"+",58
"Tbg972.1.2700",1440,1465,"+",92
"Tbg972.1.1110",1286,1302,"+",53
"Tbg972.1.1110",2011,2035,"+",71
"Tbg972.1.2020",3198,3229,"+",71
"Tbg972.1.2020",3566,3598,"+",49
"Tbg972.1.1280",6981,7005,"-",60
"Tbg972.1.1280",7571,7591,"+",54
"Tbg972.1.1280",8635,8666,"+",102
"Tbg972.1.1280",8932,8965,"+",52
"Tbg972.1.1280",9985,10004,"+",54
"Tbg972.1.2120",1548,1579,"+",48
"Tbg972.1.2120",2175,2194,"-",66
"Tbg972.1.2120",2251,2272,"+",48
"Tbg972.1.2120",3469,3508,"+",69
"Tbg972.1.1540",766,799,"+",76
"Tbg972.1.1540",925,961,"-",58
"Tbg972.1.1540",4505,4524,"+",66
"Tbg972.1.1540",4945,4959,"+",55
"Tbg972.1.2660",4,41,"+",58
"Tbg972.1.2660",94,119,"+",52
"Tbg972.1.2660",355,386,"+",65
"Tbg972.1.2660",1916,1959,"-",53
"Tbg972.1.2660",3688,3710,"+",107
"Tbg972.1.2660",3909,3950,"+",81
"Tbg972.1.2660",4282,4325,"+",80
"Tbg972.1.2660",4499,4517,"+",50
"Tbg972.1.2570",231,273,"+",110
"Tbg972.1.2570",516,549,"-",88
"Tbg972.1.2570",1022,1070,"+",57
"Tbg972.1.1400",3278,3321,"+",49
"Tbg972.1.1030",2553,2574,"+",52
"Tbg972.1.1010",1364,1403,"+",57
"Tbg972.1.440",1003,1034,"+",50
"Tbg972.1.3200",1431,1444,"-",75
"Tbg972.1.2080",2926,2944,"+",52
"Tbg972.1.2080",3210,3252,"+",48
"Tbg972.1.2080",3515,3561,"-",47
"Tbg972.1.2080",3586,3617,"-",50
"Tbg972.1.2080",3898,3911,"-",75
"Tbg972.1.2960",3601,3629,"+",81
"Tbg972.1.2960",4653,4684,"+",48
"Tbg972.1.2440",319,351,"-",49
"Tbg972.1.2440",880,928,"+",75
"Tbg972.1.2440",1930,1965,"+",60
"Tbg972.1.2440",1998,2031,"+",48
"Tbg972.1.2440",6154,6186,"+",47
"Tbg972.1.2390",1940,1986,"+",49
"Tbg972.1.210",1470,1491,"+",49
"Tbg972.1.750",5448,5485,"+",70
"Tbg972.1.750",5926,5973,"+",62
"Tbg972.1.750",8370,8395,"-",71
"Tbg972.1.2140",884,915,"+",48
"Tbg972.1.2140",1511,1530,"-",66
"Tbg972.1.2140",1587,1608,"+",48
"Tbg972.1.2140",2805,2844,"+",69
"Tbg972.1.2140",3664,3696,"+",48
"Tbg972.1.2800",139,154,"+",53
"Tbg972.1.2800",3177,3201,"+",58
"Tbg972.1.2800",3754,3768,"-",73
"Tbg972.1.2800",5069,5085,"-",70
"Tbg972.1.2500",1577,1620,"-",53
"Tbg972.1.2500",1754,1780,"+",49
"Tbg972.1.2500",3861,3882,"+",63
"Tbg972.1.1300",12,48,"+",65
"Tbg972.1.1300",303,333,"+",51
"Tbg972.1.1300",2772,2821,"+",54
"Tbg972.1.770",563,582,"+",84
"Tbg972.1.770",1686,1715,"+",55
"Tbg972.1.3240",1285,1302,"+",50
"Tbg972.1.3240",2424,2457,"+",91
"Tbg972.1.1320",436,463,"-",82
"Tbg972.1.1320",1194,1238,"+",123
"Tbg972.1.1320",2120,2153,"+",53
"Tbg972.1.1320",2272,2310,"-",86
"Tbg972.1.1320",2768,2813,"-",118
"Tbg972.1.1990",58,77,"-",93
"Tbg972.1.1990",615,642,"-",60
"Tbg972.1.1990",1901,1917,"+",52
"Tbg972.1.1990",3455,3472,"+",52
"Tbg972.1.1520",784,817,"+",76
"Tbg972.1.1520",943,979,"-",58
"Tbg972.1.1520",2380,2413,"+",76
"Tbg972.1.1520",2539,2575,"-",58
"Tbg972.1.2920",322,338,"+",70
"Tbg972.1.590",68,93,"+",74
"Tbg972.1.590",1969,1994,"+",68
"Tbg972.1.590",3695,3733,"+",58
"Tbg972.1.590",5002,5023,"-",49
"Tbg972.1.590",6032,6054,"-",48
"Tbg972.1.2680",98,120,"+",107
"Tbg972.1.2680",319,360,"+",81
"Tbg972.1.2680",692,735,"+",80
"Tbg972.1.2680",909,927,"+",50
"Tbg972.1.2680",3938,3963,"-",63
"Tbg972.1.2680",4110,4137,"+",58
"Tbg972.1.2010",3530,3560,"+",57
"Tbg972.1.2010",6332,6372,"+",58
"Tbg972.1.950",503,518,"+",55
"Tbg972.1.950",2996,3036,"+",76
"Tbg972.1.1940",1309,1346,"+",53
"Tbg972.1.1650",351,368,"+",69
"Tbg972.1.1650",616,641,"-",61
"Tbg972.1.760",2534,2548,"-",73
"Tbg972.1.760",3285,3307,"-",52
"Tbg972.1.760",9407,9426,"+",84
"Tbg972.1.760",10530,10559,"+",55
"Tbg972.1.3080",2854,2896,"+",48
"Tbg972.1.230",3707,3739,"+",49
"Tbg972.1.850",9,42,"+",61
"Tbg972.1.1890",363,412,"-",171
"Tbg972.1.1890",477,510,"+",62
"Tbg972.1.1890",661,700,"+",53
"Tbg972.1.1890",832,874,"-",51
"Tbg972.1.1890",2187,2221,"+",60
"Tbg972.1.1890",2355,2372,"-",87
"Tbg972.1.1960",89,126,"+",53
"Tbg972.1.1960",1415,1436,"-",63
"Tbg972.1.1960",1519,1566,"+",59
"Tbg972.1.1960",2173,2198,"-",57
"Tbg972.1.1290",63,94,"+",102
"Tbg972.1.1290",360,393,"+",52
"Tbg972.1.1290",1413,1432,"+",54
"Tbg972.1.1290",2645,2681,"+",65
"Tbg972.1.1290",2936,2966,"+",51
"Tbg972.1.1430",766,799,"+",76
"Tbg972.1.1430",925,961,"-",58
"Tbg972.1.1430",2344,2377,"+",76
"Tbg972.1.1430",2503,2539,"-",58
"Tbg972.1.890",1020,1053,"+",50
"Tbg972.1.890",1333,1365,"-",47
"Tbg972.1.290",189,203,"-",55
"Tbg972.1.290",2789,2830,"-",55
"Tbg972.1.290",3406,3431,"-",51
"Tbg972.1.2950",89,113,"+",113
"Tbg972.1.2950",323,355,"-",149
"Tbg972.1.2950",1730,1775,"+",64
"Tbg972.1.2950",2261,2301,"+",98
"Tbg972.1.2950",2357,2403,"+",70
"Tbg972.1.2950",2777,2813,"+",47
"Tbg972.1.3000",1071,1111,"-",52
"Tbg972.1.1580",301,315,"-",73
"Tbg972.1.1580",2998,3014,"-",53
"Tbg972.1.1580",3188,3212,"-",71
"Tbg972.1.1580",3380,3396,"+",70
"Tbg972.1.540",657,685,"+",49
"Tbg972.1.540",1577,1609,"-",52
"Tbg972.1.2200",3080,3098,"+",54
"Tbg972.1.2200",3864,3883,"+",49
"Tbg972.1.2200",4252,4271,"+",75
"Tbg972.1.2200",4882,4896,"-",55
"Tbg972.1.2200",12433,12453,"+",47
"Tbg972.1.2200",13971,14004,"-",58
"Tbg972.1.1680",191,212,"+",53
"Tbg972.1.1680",301,344,"-",93
"Tbg972.1.2560",144,172,"+",66
"Tbg972.1.2560",196,224,"+",71
"Tbg972.1.2560",297,315,"+",51
"Tbg972.1.2560",1093,1119,"+",56
"Tbg972.1.2560",1125,1151,"+",56
"Tbg972.1.2560",1157,1183,"+",56
"Tbg972.1.2560",1189,1215,"+",56
"Tbg972.1.2560",1221,1247,"+",56
"Tbg972.1.2560",1253,1279,"+",56
"Tbg972.1.2560",1285,1311,"+",56
"Tbg972.1.2560",1317,1351,"+",85
"Tbg972.1.2560",2461,2503,"+",49
"Tbg972.1.2560",4514,4559,"-",48
"Tbg972.1.2560",6673,6715,"+",110
"Tbg972.1.3320",269,293,"-",87
"Tbg972.1.3320",2309,2322,"+",75
"Tbg972.1.820",951,987,"+",48
"Tbg972.1.480",1138,1160,"+",51
"Tbg972.1.1570",92,115,"+",54
"Tbg972.1.1570",560,604,"+",62
"Tbg972.1.1570",808,823,"-",55
"Tbg972.1.1570",4307,4321,"-",73
"Tbg972.1.610",1046,1067,"-",49
"Tbg972.1.610",2076,2098,"-",48
"Tbg972.1.1810",1073,1106,"+",47
"Tbg972.1.2040",232,268,"-",49
"Tbg972.1.2040",2317,2345,"+",54
"Tbg972.1.1100",1157,1182,"-",61
"Tbg972.1.1100",2882,2919,"+",56
"Tbg972.1.2510",2114,2142,"+",66
"Tbg972.1.2510",2166,2194,"+",71
"Tbg972.1.2510",2267,2285,"+",51
"Tbg972.1.2510",3063,3089,"+",56
"Tbg972.1.2510",3095,3121,"+",56
"Tbg972.1.2510",3127,3153,"+",56
"Tbg972.1.2510",3159,3185,"+",56
"Tbg972.1.2510",3191,3217,"+",56
"Tbg972.1.2510",3223,3249,"+",56
"Tbg972.1.2510",3255,3281,"+",56
"Tbg972.1.2510",3287,3321,"+",85
"Tbg972.1.2510",4431,4473,"+",49
"Tbg972.1.1040",22,43,"+",52
"Tbg972.1.1040",3097,3117,"+",47
"Tbg972.1.1040",4453,4490,"+",91
"Tbg972.1.1040",7208,7231,"-",60
"Tbg972.1.2060",4,28,"+",59
"Tbg972.1.2060",2155,2179,"+",48
"Tbg972.1.2060",2762,2800,"-",74
"Tbg972.1.2060",2849,2897,"+",58
"Tbg972.1.3030",798,818,"-",75
"Tbg972.1.3030",1260,1279,"+",54
"Tbg972.1.3030",2420,2447,"+",129
"Tbg972.1.3030",2824,2839,"+",53
"Tbg972.1.3030",3157,3198,"+",65
"Tbg972.1.3030",4232,4258,"+",56
"Tbg972.1.3030",4609,4633,"-",87
"Tbg972.1.3030",5116,5139,"-",48
"Tbg972.1.370",968,991,"-",66
"Tbg972.1.370",2073,2104,"-",51
"Tbg972.1.370",2163,2208,"-",48
"Tbg972.1.370",2350,2399,"-",70
"Tbg972.1.370",3173,3196,"-",60
"Tbg972.1.370",3630,3645,"+",55
"Tbg972.1.370",5222,5247,"-",84
"Tbg972.1.370",6496,6529,"+",51
"Tbg972.1.370",6559,6599,"+",57
"Tbg972.1.370",6743,6783,"+",50
"Tbg972.1.370",8541,8566,"+",57
"Tbg972.1.370",9509,9535,"+",50
"Tbg972.1.370",9556,9574,"+",67
"Tbg972.1.3190",3828,3841,"-",75
"Tbg972.1.1770",947,968,"-",81
"Tbg972.1.1770",1286,1335,"-",98
"Tbg972.1.1770",1746,1764,"-",95
"Tbg972.1.1770",2757,2788,"-",63
"Tbg972.1.3310",2666,2690,"-",87
"Tbg972.1.810",79,103,"+",59
"Tbg972.1.810",6551,6587,"+",48
"Tbg972.1.2880",1392,1418,"+",56
"Tbg972.1.2880",5397,5432,"-",56
"Tbg972.1.1550",442,461,"+",66
"Tbg972.1.1550",882,896,"+",55
"Tbg972.1.1550",2481,2516,"-",91
"Tbg972.1.1330",313,358,"-",118
"Tbg972.1.1330",810,837,"+",49
"Tbg972.1.2600",159,207,"+",57
"Tbg972.1.2600",5115,5156,"+",55
"Tbg972.1.2600",5283,5332,"+",62
"Tbg972.1.2600",5932,5956,"+",59
"Tbg972.1.2600",6014,6046,"+",47
"Tbg972.1.2600",7299,7321,"+",79
"Tbg972.1.530",1282,1310,"+",49
"Tbg972.1.2730",21,44,"+",91
"Tbg972.1.1900",29,63,"+",60
"Tbg972.1.1900",197,214,"-",87
"Tbg972.1.1900",1816,1834,"+",49
"Tbg972.1.1900",2383,2414,"+",60
"Tbg972.1.1610",83,103,"+",64
"Tbg972.1.1610",2655,2703,"+",59
"Tbg972.1.1610",2754,2782,"+",55
"Tbg972.1.1610",5060,5075,"-",53
"Tbg972.1.1560",316,351,"-",91
"Tbg972.1.1560",1714,1753,"-",57
"Tbg972.1.1560",1902,1932,"-",67
"Tbg972.1.1560",2071,2103,"-",51
"Tbg972.1.1560",3534,3557,"+",54
"Tbg972.1.1560",4002,4046,"+",62
"Tbg972.1.1560",4250,4265,"-",55
"Tbg972.1.1790",340,366,"+",71
"Tbg972.1.1790",1258,1286,"-",57
"Tbg972.1.3170",718,748,"-",51
"Tbg972.1.3170",4367,4409,"+",48
"Tbg972.1.280",1729,1743,"-",55
"Tbg972.1.580",1219,1243,"+",52
"Tbg972.1.580",3073,3098,"+",74
"Tbg972.1.580",4974,4999,"+",68
"Tbg972.1.880",4585,4618,"+",50
"Tbg972.1.880",4898,4930,"-",47
"Tbg972.1.1440",748,781,"+",76
"Tbg972.1.1440",907,943,"-",58
"Tbg972.1.1440",2346,2379,"+",76
"Tbg972.1.1440",2858,2894,"-",58
"Tbg972.1.1780",5354,5380,"+",71
"Tbg.972.2.1280",479,503,"-",78
"Tbg.972.2.2330",4402,4448,"+",52
"Tbg.972.2.2330",7106,7132,"-",72
"Tbg.972.2.3930",1005,1019,"+",73
"Tbg.972.2.3930",2546,2567,"-",63
"Tbg.972.2.3930",4592,4625,"+",48
"Tbg.972.2.3930",4595,4619,"-",59
"Tbg.972.2.3930",4722,4763,"+",58
"Tbg.972.2.3930",6549,6595,"-",76
"Tbg.972.2.3930",8549,8582,"-",50
"Tbg.972.2.3930",9713,9751,"-",56
"Tbg.972.2.3930",9982,10014,"-",49
"Tbg.972.2.3930",10861,10882,"+",72
"Tbg.972.2.4160",889,908,"+",66
"Tbg.972.2.1990",1282,1311,"-",52
"Tbg.972.2.1990",6479,6502,"-",49
"Tbg.972.2.1990",11167,11211,"-",48
"Tbg.972.2.1990",13554,13602,"+",49
"Tbg.972.2.1990",13631,13652,"+",62
"Tbg.972.2.1990",15828,15843,"-",55
"Tbg.972.2.4070",1268,1317,"+",61
"Tbg.972.2.2960",1421,1444,"+",87
"Tbg.972.2.1370",222,237,"-",55
