"seq_id","inicio","fin","strand","score"
"LINF_010007000",4575,4600,"+",47
"LINF_010007000",4900,4932,"-",75
"LINF_010007000",5064,5104,"-",110
"LINF_010007000",5116,5161,"-",63
"LINF_010007000",5376,5402,"+",56
"LINF_010007000",5423,5454,"+",109
"LINF_010007000",6130,6159,"+",48
"LINF_010007000",6219,6252,"+",64
"LINF_010007000",6748,6769,"+",55
"LINF_010007000",6868,6892,"+",52
"LINF_010007000",7050,7075,"-",57
"LINF_010007000",7085,7110,"-",57
"LINF_010007000",7263,7287,"-",59
"LINF_010009400",70,92,"-",72
"LINF_010009400",186,200,"-",55
"LINF_010009400",244,287,"+",60
"LINF_010009400",412,437,"-",51
"LINF_010009400",451,480,"+",92
"LINF_010009400",630,662,"-",90
"LINF_010009400",1913,1949,"-",64
"LINF_010009400",3130,3176,"-",51
"LINF_010009400",3642,3660,"-",113
"LINF_010009400",3853,3872,"-",47
"LINF_010009400",3985,4006,"-",48
"LINF_010012200",118,142,"-",71
"LINF_010012200",189,210,"-",81
"LINF_010012200",225,239,"+",55
"LINF_010012200",374,390,"+",53
"LINF_010012200",442,462,"-",47
"LINF_010012200",670,698,"-",83
"LINF_010012200",800,830,"-",149
"LINF_010012200",1392,1411,"-",112
"LINF_010012200",1485,1498,"-",47
"LINF_010012200",1605,1625,"-",66
"LINF_010012200",1733,1752,"-",65
"LINF_010012200",2167,2205,"-",54
"LINF_010012200",3999,4021,"+",107
"LINF_010012200",4239,4257,"-",95
"LINF_010012200",4302,4340,"-",59
"LINF_010006700",175,195,"+",52
"LINF_010006700",220,269,"-",71
"LINF_010006700",492,515,"+",74
"LINF_010006700",998,1013,"+",55
"LINF_010006700",1155,1176,"+",90
"LINF_010006700",4257,4280,"+",92
"LINF_010006700",4682,4706,"+",104
"LINF_010006700",5049,5063,"-",73
"LINF_010012700",114,128,"-",55
"LINF_010012700",156,188,"-",86
"LINF_010012700",454,478,"-",94
"LINF_010012700",2180,2205,"-",104
"LINF_010012700",2227,2245,"-",50
"LINF_010012700",2404,2437,"-",102
"LINF_010008900",25,49,"-",85
"LINF_010008900",402,418,"+",70
"LINF_010008900",2400,2435,"-",50
"LINF_010008900",3462,3494,"-",59
"LINF_010008900",3717,3744,"+",92
"LINF_010008900",3868,3882,"+",73
"LINF_010012300",83,105,"+",107
"LINF_010012300",323,341,"-",95
"LINF_010012300",386,424,"-",59
"LINF_010012300",928,951,"-",50
"LINF_010012300",4419,4441,"+",53
"LINF_010012300",5521,5539,"-",95
"LINF_010012300",5932,5957,"+",71
"LINF_010012300",6027,6046,"-",112
"LINF_010012300",6071,6095,"+",69
"LINF_010012300",6261,6305,"-",64
"LINF_010006800",523,546,"+",92
"LINF_010006800",948,972,"+",104
"LINF_010006800",1315,1329,"-",73
"LINF_010006800",1928,1953,"-",52
"LINF_010006800",2446,2469,"+",106
"LINF_010006800",2655,2687,"+",85
"LINF_010011700",70,98,"-",125
"LINF_010011700",575,596,"-",71
"LINF_010011700",731,753,"-",89
"LINF_010011700",772,802,"-",70
"LINF_010011700",931,950,"-",49
"LINF_010011700",1112,1133,"+",74
"LINF_010011700",2274,2295,"-",62
"LINF_010011700",2623,2655,"+",49
"LINF_010011700",2833,2864,"-",84
"LINF_010011700",4850,4873,"-",79
"LINF_010011700",5417,5449,"+",50
"LINF_010011700",6133,6152,"+",93
"LINF_010011700",6576,6591,"-",55
"LINF_010011100",92,116,"+",66
"LINF_010011100",377,394,"+",87
"LINF_010011100",748,782,"-",91
"LINF_010011100",917,936,"-",95
"LINF_010011100",1578,1600,"+",53
"LINF_010011100",2239,2270,"-",53
"LINF_010011100",2429,2455,"-",52
"LINF_010011100",3407,3445,"-",74
"LINF_010011100",3479,3504,"-",47
"LINF_010011100",6551,6578,"-",50
"LINF_010011100",6703,6730,"+",131
"LINF_010007200",341,371,"-",49
"LINF_010007200",614,628,"-",55
"LINF_010007200",1593,1630,"+",75
"LINF_010007200",1686,1710,"-",59
"LINF_010007200",1812,1858,"+",47
"LINF_010007200",1931,1958,"+",85
"LINF_010007200",2021,2055,"+",47
"LINF_010007200",2190,2229,"+",66
"LINF_010007200",2468,2496,"+",57
"LINF_010007200",2568,2602,"-",77
"LINF_010007200",3875,3905,"+",48
"LINF_010007200",4340,4366,"+",74
"LINF_010009600",70,90,"+",64
"LINF_010009600",244,277,"-",88
"LINF_010009600",693,723,"-",70
"LINF_010009600",947,963,"+",70
"LINF_010009600",1073,1112,"+",55
"LINF_010009600",1188,1205,"-",54
"LINF_010009600",1260,1300,"-",67
"LINF_010009600",1448,1482,"+",63
"LINF_010009600",1894,1916,"+",61
"LINF_010009600",2429,2459,"+",122
"LINF_010009600",2466,2492,"-",56
"LINF_010009600",2656,2686,"-",92
"LINF_010009600",2917,2958,"-",53
"LINF_010009600",2974,3001,"-",49
"LINF_010009600",4251,4285,"-",61
"LINF_010009600",4642,4676,"-",59
"LINF_010009600",4894,4927,"-",88
"LINF_010009600",4962,5009,"-",75
"LINF_010009600",5198,5229,"-",82
"LINF_010009700",634,668,"-",61
"LINF_010009700",1025,1059,"-",59
"LINF_010009700",1277,1310,"-",88
"LINF_010009700",1345,1392,"-",75
"LINF_010009700",1581,1612,"-",82
"LINF_010009700",2212,2245,"-",50
"LINF_010009700",2276,2296,"+",47
"LINF_010009700",2985,3030,"+",49
"LINF_010009700",3055,3091,"-",64
"LINF_010009700",5481,5503,"-",70
"LINF_010009700",5592,5616,"+",49
"LINF_010009700",6236,6256,"+",47
"LINF_010009700",6842,6880,"+",57
"LINF_010009700",7084,7102,"-",67
"LINF_010009700",7192,7222,"+",54
"LINF_010009700",7325,7348,"+",77
"LINF_010009700",7493,7524,"-",103
"LINF_010009700",7869,7903,"-",103
"LINF_010009700",8030,8044,"-",55
"LINF_010009700",8352,8377,"-",115
"LINF_010009700",8576,8594,"-",67
"LINF_010009700",8986,9002,"-",52
"LINF_010009700",9151,9168,"+",69
"LINF_010009700",9355,9371,"+",52
"LINF_010009700",9608,9642,"-",79
"LINF_010009700",10014,10034,"+",75
"LINF_010009700",10204,10230,"-",76
"LINF_010009700",10290,10314,"+",59
"LINF_010009700",10385,10404,"-",112
"LINF_010009700",10429,10451,"+",74
"LINF_010010500",103,135,"-",88
"LINF_010010500",512,536,"-",50
"LINF_010010500",581,611,"-",50
"LINF_010010500",3436,3463,"-",83
"LINF_010010500",3636,3654,"+",67
"LINF_010010500",3721,3738,"-",50
"LINF_010010500",4159,4183,"+",72
"LINF_010010500",4334,4369,"-",90
"LINF_010012500",35,65,"+",51
"LINF_010012500",125,172,"-",61
"LINF_010012500",584,626,"-",80
"LINF_010012500",710,733,"-",124
"LINF_010012500",1236,1268,"-",54
"LINF_010012500",3390,3430,"+",54
"LINF_010012500",3675,3688,"-",75
"LINF_010012500",3957,3982,"+",102
"LINF_010012500",4115,4153,"+",55
"LINF_010012500",4178,4212,"-",75
"LINF_010012500",4291,4308,"+",54
"LINF_010012500",4371,4393,"-",69
"LINF_010013400",45,64,"-",56
"LINF_010013400",199,227,"+",88
"LINF_010013400",271,309,"-",53
"LINF_010013400",365,396,"+",55
"LINF_010013400",470,499,"-",126
"LINF_010013400",517,551,"+",55
"LINF_010013400",557,604,"-",115
"LINF_010013400",1119,1167,"-",117
"LINF_010013400",1292,1309,"+",115
"LINF_010013400",1318,1361,"-",50
"LINF_010013400",1389,1429,"-",79
"LINF_010013400",1448,1466,"-",52
"LINF_010013400",1576,1623,"+",93
"LINF_010013400",1639,1675,"-",74
"LINF_010013400",1705,1730,"-",69
"LINF_010013400",1752,1789,"-",57
"LINF_010013400",1926,1965,"-",112
"LINF_010013400",2093,2117,"+",92
"LINF_010013400",2188,2211,"-",50
"LINF_010013400",2475,2523,"+",72
"LINF_010013400",4079,4110,"-",66
"LINF_010013400",4225,4261,"-",102
"LINF_010013400",4846,4887,"+",68
"LINF_010013400",5180,5221,"-",49
"LINF_010013400",5371,5412,"-",48
"LINF_010013400",5457,5476,"-",54
"LINF_010013400",5652,5689,"-",107
"LINF_010013400",5965,6009,"-",69
"LINF_010013400",6122,6157,"-",59
"LINF_010013400",6169,6205,"+",48
"LINF_010013400",6232,6275,"-",78
"LINF_010013400",6338,6385,"-",74
"LINF_010013400",6677,6713,"-",115
"LINF_010013400",6745,6775,"-",49
"LINF_010013400",6807,6848,"-",55
"LINF_010013400",6953,6966,"-",75
"LINF_010013400",7033,7066,"-",50
"LINF_010013400",7304,7332,"-",127
"LINF_010013400",7686,7711,"-",75
"LINF_010013400",7832,7875,"-",74
"LINF_010013400",7936,7978,"-",50
"LINF_010013400",7990,8035,"-",64
"LINF_010013400",8379,8410,"-",79
"LINF_010013400",8438,8463,"-",84
"LINF_010013400",8542,8574,"-",64
"LINF_010013400",8589,8629,"-",87
"LINF_010013400",8732,8780,"-",74
"LINF_010013400",9010,9032,"-",61
"LINF_010013400",9217,9242,"-",69
"LINF_010013400",9445,9485,"-",76
"LINF_010013400",9574,9605,"+",50
"LINF_010013400",10215,10251,"-",71
"LINF_010013400",10417,10442,"-",47
"LINF_010013400",10725,10738,"-",47
"LINF_010013400",10961,10979,"-",52
"LINF_010013400",11618,11649,"-",50
"LINF_010013400",11858,11885,"-",55
"LINF_010013400",12155,12186,"-",50
"LINF_010013400",12395,12424,"-",52
"LINF_010013400",12682,12713,"-",50
"LINF_010013400",12918,12947,"-",52
"LINF_010013400",13182,13209,"-",55
"LINF_010013400",13475,13506,"-",50
"LINF_010013400",13742,13773,"-",50
"LINF_010013400",15596,15631,"-",50
"LINF_010013400",16569,16584,"-",72
"LINF_010013400",16626,16651,"-",57
"LINF_010013400",16655,16680,"-",57
"LINF_010013400",16684,16709,"-",57
"LINF_010008600",349,371,"-",61
"LINF_010008600",388,407,"+",66
"LINF_010008600",449,463,"-",73
"LINF_010008600",1064,1097,"+",48
"LINF_010008600",1287,1304,"-",50
"LINF_010008600",3975,3992,"-",87
"LINF_010008600",4173,4207,"+",64
"LINF_010008600",4301,4327,"+",89
"LINF_010008600",4562,4587,"-",49
"LINF_010005300",1584,1613,"+",112
"LINF_010005300",1783,1807,"+",48
"LINF_010005300",1912,1943,"+",48
"LINF_010005300",2325,2348,"+",69
"LINF_010005300",2575,2604,"+",65
"LINF_010005300",2967,2984,"-",115
"LINF_010005300",3135,3166,"+",103
"LINF_010005300",3182,3226,"+",111
"LINF_010005300",3319,3347,"+",60
"LINF_010005300",3353,3383,"+",133
"LINF_010005300",3435,3473,"+",50
"LINF_010005300",3618,3655,"-",74
"LINF_010008800",203,216,"-",75
"LINF_010008800",327,349,"+",107
"LINF_010008800",350,367,"-",69
"LINF_010008800",403,440,"-",51
"LINF_010008800",503,543,"-",70
"LINF_010008800",1224,1248,"-",85
"LINF_010008800",1601,1617,"+",70
"LINF_010009300",331,363,"+",68
"LINF_010009300",407,429,"+",51
"LINF_010009300",548,596,"+",49
"LINF_010009300",1862,1884,"-",72
"LINF_010009300",1978,1992,"-",55
"LINF_010009300",2036,2079,"+",60
"LINF_010009300",2204,2229,"-",51
"LINF_010009300",2243,2272,"+",92
"LINF_010009300",2422,2454,"-",90
"LINF_010005200",161,188,"+",147
"LINF_010005200",496,513,"-",50
"LINF_010005200",1184,1197,"+",75
"LINF_010011500",251,273,"-",107
"LINF_010011500",650,668,"-",67
"LINF_010011500",676,696,"+",64
"LINF_010011500",806,825,"+",54
"LINF_010011500",900,914,"+",73
"LINF_010011500",1200,1219,"-",49
"LINF_010011500",1293,1324,"-",80
"LINF_010011500",1372,1401,"+",107
"LINF_010011500",4942,4969,"+",81
"LINF_010011500",5003,5037,"+",90
"LINF_010011500",5143,5171,"-",48
"LINF_010011500",5277,5297,"+",65
"LINF_010007100",432,464,"+",106
"LINF_010007100",914,939,"+",47
"LINF_010007100",1239,1271,"-",75
"LINF_010007100",1403,1443,"-",110
"LINF_010007100",1455,1500,"-",63
"LINF_010007100",1715,1741,"+",56
"LINF_010007100",1762,1793,"+",109
"LINF_010007100",2469,2498,"+",48
"LINF_010007100",2558,2591,"+",64
"LINF_010007100",3087,3108,"+",55
"LINF_010007100",3207,3231,"+",52
"LINF_010007100",3389,3414,"-",57
"LINF_010007100",3424,3449,"-",57
"LINF_010007100",3602,3626,"-",59
"LINF_010007100",3954,3974,"-",49
"LINF_010007100",4143,4169,"-",49
"LINF_010007100",4980,5010,"-",49
"LINF_010007100",5253,5267,"-",55
"LINF_010007100",6232,6269,"+",75
"LINF_010007100",6325,6349,"-",59
"LINF_010007100",6451,6497,"+",47
"LINF_010007100",6570,6597,"+",85
"LINF_010007100",6660,6694,"+",47
"LINF_010007100",6829,6868,"+",66
"LINF_010007100",7107,7135,"+",57
"LINF_010007100",7207,7241,"-",77
"LINF_010010600",394,421,"-",83
"LINF_010010600",594,612,"+",67
"LINF_010010600",679,696,"-",50
"LINF_010010600",1117,1141,"+",72
"LINF_010010600",1292,1327,"-",90
"LINF_010010600",1531,1565,"-",74
"LINF_010010600",2705,2737,"-",71
"LINF_010010600",3151,3171,"-",93
"LINF_010010600",3448,3466,"-",52
"LINF_010010600",3537,3567,"-",51
"LINF_010006900",386,409,"+",106
"LINF_010006900",595,627,"+",85
"LINF_010006900",1622,1657,"+",47
"LINF_010006900",1758,1790,"+",110
"LINF_010011300",18,59,"-",78
"LINF_010011300",207,224,"-",69
"LINF_010011300",228,277,"-",84
"LINF_010011300",514,539,"+",74
"LINF_010011300",691,712,"-",72
"LINF_010011300",2786,2815,"+",87
"LINF_010011300",2875,2922,"-",92
"LINF_010011300",3262,3281,"-",66
"LINF_010011300",3683,3714,"+",77
"LINF_010011300",4302,4325,"-",49
"LINF_010005800",569,596,"+",72
"LINF_010005800",851,873,"+",107
"LINF_010005800",897,928,"-",109
"LINF_010005800",949,975,"-",56
"LINF_010005800",1190,1235,"+",63
"LINF_010005800",1247,1287,"+",110
"LINF_010005800",1419,1451,"+",75
"LINF_010005800",2355,2388,"+",47
"LINF_010007500",570,592,"+",51
"LINF_010007500",807,840,"+",101
"LINF_010007500",1401,1425,"-",69
"LINF_010007500",1864,1911,"-",48
"LINF_010006400",214,236,"+",61
"LINF_010006400",340,365,"+",85
"LINF_010006400",493,516,"+",124
"LINF_010006400",634,649,"+",72
"LINF_010006400",704,728,"+",72
"LINF_010007300",240,270,"+",48
"LINF_010007300",705,731,"+",74
"LINF_010007300",3183,3211,"+",54
"LINF_010007300",3654,3675,"+",109
"LINF_010007300",3678,3727,"+",241
"LINF_010007300",3850,3870,"-",51
"LINF_010007300",4061,4086,"-",102
"LINF_010007300",4128,4151,"-",70
"LINF_010007300",4183,4214,"+",51
"LINF_010005000",663,682,"+",47
"LINF_010005000",2265,2296,"+",77
"LINF_010005000",3320,3346,"+",73
"LINF_010005000",4832,4868,"+",119
"LINF_010005000",4933,4950,"-",59
"LINF_010005000",5101,5138,"+",69
"LINF_010005000",5152,5172,"+",48
"LINF_010005000",5354,5389,"+",60
"LINF_010007600",2218,2253,"+",115
"LINF_010007600",2601,2628,"-",71
"LINF_010007600",2848,2864,"-",53
"LINF_010007600",3036,3055,"+",47
"LINF_010007600",3117,3150,"-",82
"LINF_010006500",945,976,"+",60
"LINF_010006500",1133,1155,"+",107
"LINF_010006500",1379,1392,"+",75
"LINF_010006500",1533,1560,"-",55
"LINF_010006500",1577,1599,"+",61
"LINF_010006500",2085,2120,"+",72
"LINF_010006500",2432,2460,"+",71
"LINF_010006500",3013,3035,"-",79
"LINF_010006500",3046,3069,"-",50
"LINF_010013300",778,802,"-",64
"LINF_010013300",1215,1229,"-",73
"LINF_010013300",1257,1270,"-",75
"LINF_010013300",1319,1352,"-",62
"LINF_010013300",5004,5030,"-",51
"LINF_010013300",5114,5133,"-",56
"LINF_010013300",5268,5296,"+",88
"LINF_010013300",5340,5378,"-",53
"LINF_010013300",5434,5465,"+",55
"LINF_010013300",5539,5568,"-",126
"LINF_010013300",5586,5620,"+",55
"LINF_010013300",5626,5673,"-",115
"LINF_010013300",6188,6236,"-",117
"LINF_010013300",6361,6378,"+",115
"LINF_010013300",6387,6430,"-",50
"LINF_010013300",6458,6498,"-",79
"LINF_010013300",6517,6535,"-",52
"LINF_010013300",6645,6692,"+",93
"LINF_010013300",6708,6744,"-",74
"LINF_010013300",6774,6799,"-",69
"LINF_010013300",6821,6858,"-",57
"LINF_010013300",6995,7034,"-",112
"LINF_010013300",7162,7186,"+",92
"LINF_010013300",7257,7280,"-",50
"LINF_010013300",7544,7592,"+",72
"LINF_010005500",112,157,"+",47
"LINF_010005500",179,199,"+",47
"LINF_010005500",232,250,"+",67
"LINF_010005500",334,368,"+",50
"LINF_010005500",401,425,"+",69
"LINF_010005500",594,610,"-",70
"LINF_010005500",883,906,"+",49
"LINF_010005500",954,974,"-",64
"LINF_010005500",2387,2411,"+",87
"LINF_010005500",2643,2690,"-",58
"LINF_010005500",2768,2798,"+",109
"LINF_010009200",18,39,"+",63
"LINF_010009200",479,509,"-",68
"LINF_010009200",1560,1592,"+",68
"LINF_010009200",1636,1658,"+",51
"LINF_010009200",1777,1825,"+",49
"LINF_010005400",42,71,"+",112
"LINF_010005400",241,265,"+",48
"LINF_010005400",370,401,"+",48
"LINF_010005400",783,806,"+",69
"LINF_010005400",1033,1062,"+",65
"LINF_010005400",1425,1442,"-",115
"LINF_010005400",1593,1624,"+",103
"LINF_010005400",1640,1684,"+",111
"LINF_010005400",1777,1805,"+",60
"LINF_010005400",1811,1841,"+",133
"LINF_010005400",1893,1931,"+",50
"LINF_010005400",2076,2113,"-",74
"LINF_010005400",4465,4510,"+",47
"LINF_010005400",4532,4552,"+",47
"LINF_010005400",4585,4603,"+",67
"LINF_010005400",4687,4721,"+",50
"LINF_010005400",4754,4778,"+",69
"LINF_010005400",4947,4963,"-",70
"LINF_010005400",5236,5259,"+",49
"LINF_010005400",5307,5327,"-",64
"LINF_010010900",24,52,"+",63
"LINF_010010900",254,287,"-",81
"LINF_010010900",424,453,"-",52
"LINF_010010900",1419,1455,"-",49
"LINF_010010900",3719,3743,"-",132
"LINF_010010900",3855,3880,"+",76
"LINF_010010900",4028,4061,"-",77
"LINF_010010900",4224,4255,"-",91
"LINF_010010900",4273,4296,"-",70
"LINF_010010900",4332,4378,"-",90
"LINF_010013100",62,76,"+",55
"LINF_010013100",109,145,"-",59
"LINF_010013100",411,439,"-",49
"LINF_010013100",449,486,"+",47
"LINF_010013100",631,651,"-",49
"LINF_010013100",1491,1537,"+",49
"LINF_010013100",1578,1607,"-",51
"LINF_010013100",1985,2010,"-",72
"LINF_010013100",2806,2842,"+",50
"LINF_010013100",3113,3140,"-",50
"LINF_010013100",4252,4283,"-",80
"LINF_010013100",4861,4874,"+",75
"LINF_010013100",4965,4993,"-",84
"LINF_010008700",71,88,"-",87
"LINF_010008700",269,303,"+",64
"LINF_010008700",397,423,"+",89
"LINF_010008700",658,683,"-",49
"LINF_010008700",1611,1624,"-",75
"LINF_010008700",1735,1757,"+",107
"LINF_010008700",1758,1775,"-",69
"LINF_010008700",1811,1848,"-",51
"LINF_010008700",1911,1951,"-",70
"LINF_010006100",379,406,"+",64
"LINF_010006100",719,747,"+",100
"LINF_010006100",801,827,"+",101
"LINF_010006100",961,998,"+",49
"LINF_010006100",1816,1841,"+",49
"LINF_010006100",2923,2943,"+",47
"LINF_010006100",3326,3351,"+",75
"LINF_010006100",3415,3450,"+",88
"LINF_010006100",3577,3595,"+",51
"LINF_010006100",4065,4091,"-",78
"LINF_010006100",4316,4334,"-",54
"LINF_010006200",149,174,"+",75
"LINF_010006200",238,273,"+",88
"LINF_010006200",400,418,"+",51
"LINF_010006200",888,914,"-",78
"LINF_010006200",1139,1157,"-",54
"LINF_010006200",2289,2308,"-",66
"LINF_010006200",3201,3237,"-",89
"LINF_010006200",3369,3397,"-",86
"LINF_010006200",3421,3466,"-",63
"LINF_010006200",3681,3707,"+",56
"LINF_010006200",3728,3760,"+",125
"LINF_010006200",3783,3800,"-",59
"LINF_010006200",3930,3959,"+",97
"LINF_010006200",4490,4522,"+",49
"LINF_010011600",35,62,"+",81
"LINF_010011600",96,130,"+",90
"LINF_010011600",236,264,"-",48
"LINF_010011600",370,390,"+",65
"LINF_010011600",2510,2538,"-",125
"LINF_010011600",3015,3036,"-",71
"LINF_010011600",3171,3193,"-",89
"LINF_010011600",3212,3242,"-",70
"LINF_010011600",3371,3390,"-",49
"LINF_010011600",3552,3573,"+",74
"LINF_010009500",24,70,"-",51
"LINF_010009500",536,554,"-",113
"LINF_010009500",747,766,"-",47
"LINF_010009500",879,900,"-",48
"LINF_010009500",3002,3030,"+",51
"LINF_010009500",3165,3185,"+",64
"LINF_010009500",3339,3372,"-",88
"LINF_010009500",3788,3818,"-",70
"LINF_010009500",4042,4058,"+",70
"LINF_010009500",4168,4207,"+",55
"LINF_010009500",4283,4300,"-",54
"LINF_010009500",4355,4395,"-",67
"LINF_010009500",4543,4577,"+",63
"LINF_010009500",4989,5011,"+",61
"LINF_010009500",5524,5554,"+",122
"LINF_010009500",5561,5587,"-",56
"LINF_010009500",5751,5781,"-",92
"LINF_010009500",6012,6053,"-",53
"LINF_010012600",342,382,"+",54
"LINF_010012600",627,640,"-",75
"LINF_010012600",909,934,"+",102
"LINF_010012600",1067,1105,"+",55
"LINF_010012600",1130,1164,"-",75
"LINF_010012600",1243,1260,"+",54
"LINF_010012600",1323,1345,"-",69
"LINF_010012600",4447,4462,"+",55
"LINF_010012600",5431,5455,"-",54
"LINF_010012600",5893,5907,"-",55
"LINF_010012600",5935,5967,"-",86
"LINF_010012600",6233,6257,"-",94
"LINF_010005900",1855,1879,"+",59
"LINF_010005900",2042,2065,"+",52
"LINF_010005900",2243,2256,"-",75
"LINF_010013200",669,700,"-",80
"LINF_010013200",1278,1291,"+",75
"LINF_010013200",1382,1410,"-",84
"LINF_010013200",4495,4515,"+",64
"LINF_010013200",5278,5302,"-",64
"LINF_010013200",5715,5729,"-",73
"LINF_010013200",5757,5770,"-",75
"LINF_010013200",5819,5852,"-",62
"LINF_010011200",33,60,"-",50
"LINF_010011200",185,212,"+",131
"LINF_010011200",1731,1772,"-",78
"LINF_010011200",1920,1937,"-",69
"LINF_010011200",1941,1990,"-",84
"LINF_010011200",2227,2252,"+",74
"LINF_010012400",58,76,"-",95
"LINF_010012400",469,494,"+",71
"LINF_010012400",564,583,"-",112
"LINF_010012400",608,632,"+",69
"LINF_010012400",798,842,"-",64
"LINF_010012400",2489,2522,"-",67
"LINF_010012400",4118,4141,"-",48
"LINF_010012400",4625,4651,"-",55
"LINF_010012400",8049,8079,"+",51
"LINF_010012400",8139,8186,"-",61
"LINF_010012400",8598,8640,"-",80
"LINF_010012400",8724,8747,"-",124
"LINF_010009900",148,175,"-",127
"LINF_010009900",287,300,"-",75
"LINF_010009900",532,553,"-",109
"LINF_010009900",604,628,"-",76
"LINF_010009900",1980,2007,"-",127
"LINF_010009900",2177,2218,"-",95
"LINF_010009900",2462,2492,"+",122
"LINF_010009900",2495,2521,"-",56
"LINF_010009900",2692,2712,"-",48
"LINF_010009900",2855,2881,"+",82
"LINF_010009900",2959,2989,"-",76
"LINF_010009900",3041,3072,"-",50
"LINF_010009900",3121,3144,"-",79
"LINF_010009900",3216,3263,"-",58
"LINF_010009900",3484,3505,"-",94
"LINF_010009900",3562,3577,"-",72
"LINF_010009900",3597,3619,"-",61
"LINF_010006300",817,853,"-",89
"LINF_010006300",985,1013,"-",86
"LINF_010006300",1037,1082,"-",63
"LINF_010006300",1297,1323,"+",56
"LINF_010006300",1344,1376,"+",125
"LINF_010006300",1399,1416,"-",59
"LINF_010006300",1546,1575,"+",97
"LINF_010006300",2106,2138,"+",49
"LINF_010006300",2764,2786,"+",61
"LINF_010006300",2890,2915,"+",85
"LINF_010006300",3043,3066,"+",124
"LINF_010006300",3184,3199,"+",72
"LINF_010006300",3254,3278,"+",72
"LINF_010013000",15,52,"-",126
"LINF_010013000",227,245,"+",50
"LINF_010013000",720,759,"-",74
"LINF_010013000",886,910,"+",49
"LINF_010013000",911,926,"+",72
"LINF_010013000",1048,1074,"+",84
"LINF_010013000",1078,1119,"+",121
"LINF_010013000",1175,1193,"-",95
"LINF_010013000",1281,1322,"+",113
"LINF_010013000",1430,1454,"-",59
"LINF_010013000",1671,1708,"+",125
"LINF_010013000",1715,1749,"+",56
"LINF_010013000",1778,1800,"-",51
"LINF_010013000",3800,3814,"+",55
"LINF_010013000",3847,3883,"-",59
"LINF_010013000",4149,4177,"-",49
"LINF_010013000",4187,4224,"+",47
"LINF_010013000",4369,4389,"-",49
"LINF_010013000",5229,5275,"+",49
"LINF_010013000",5316,5345,"-",51
"LINF_010013000",5723,5748,"-",72
"LINF_010008100",747,762,"+",53
"LINF_010008100",1073,1104,"-",84
"LINF_010007800",520,549,"-",101
"LINF_010007800",570,596,"-",56
"LINF_010007800",811,856,"+",63
"LINF_010007800",868,908,"+",110
"LINF_010007800",1244,1290,"-",49
"LINF_010012000",188,211,"+",78
"LINF_010012000",288,334,"-",61
"LINF_010012000",441,465,"+",64
"LINF_010012000",718,745,"+",72
"LINF_010012000",752,789,"-",113
"LINF_010012000",1017,1044,"+",112
"LINF_010012000",1230,1245,"+",53
"LINF_010012000",1445,1462,"-",50
"LINF_010012000",1570,1602,"-",49
"LINF_010012000",1810,1831,"-",53
"LINF_010012000",2627,2643,"+",52
"LINF_010012000",2744,2778,"-",59
"LINF_010012000",2818,2860,"-",77
"LINF_010012000",3078,3100,"-",153
"LINF_010012000",3411,3448,"-",67
"LINF_010012000",3497,3525,"-",68
"LINF_010012000",3607,3638,"-",87
"LINF_010012000",3698,3714,"-",54
"LINF_010012000",3971,3991,"+",66
